_step,83wfizd1/performance,89evszq7/performance,fp42hw7h/performance,fvb8eguk/performance,g3qwyand/performance,s83s485t/performance,dvvtxq96/performance,dsbj9bm9/performance,qq1xht71/performance,gqp7umgd/performance,drqzwdpe/performance,h1i1jsp5/performance,2wlpopba/performance,hax8etra/performance,dquda28q/performance,dqcvdxxz/performance,8j4jji26/performance,vcdqah2m/performance,v6gh3dyp/performance,6fner4wg/performance,d7933nkj/performance,v2pvphn8/performance,jx332um0/performance,5cgp87ye/performance,ukxb9fea/performance,lpp4rrr2/performance,ouiohmbf/performance,b270xqzl/performance,4cxis0jh/performance,y4rdxoj4/performance
43909120.0,1.0,0.9333333373069763,0.9500000008514949,0.5769230792155633,0.09062500018626451,1.0,1.0,0.9777777791023254,0.2777777777777778,1.0,0.08333333333333333,1.0,0.1870748315538679,0.41025641331305873,0.9354166686534882,0.9545454545454546,1.0,1.0,0.8151515180414374,0.0,1.0,1.0,1.0,0.375,1.0,0.75,0.75,1.0,0.8333333358168602,0.9166666666666666
44236800.0,1.0,0.866666670356478,0.8038888911406199,0.16666666666666666,0.23253968556722004,0.8,0.925,0.9444444457689921,0.14814814925193787,1.0,0.0,1.0,0.13194444527228674,0.7750000029802322,0.9375,1.0,1.0,1.0,0.8452380980764117,0.0,1.0,1.0,0.9,0.2,1.0,0.8928571428571429,0.9259259303410848,1.0,0.8571428571428571,0.7142857142857143
44564480.0,0.9090909090909091,0.8777777791023255,0.8177083358168602,0.4523809552192688,0.30666667222976685,0.6,0.9761904776096344,0.953333334128062,0.4333333343267441,1.0,0.0,1.0,0.07692307921556327,0.780303031206131,0.9562500007450581,1.0,1.0,1.0,0.7962962985038757,0.0,1.0,0.9777777791023254,1.0,0.35,1.0,1.0,0.8,1.0,0.7777777777777778,0.7777777777777778
44892160.0,1.0,0.9523809552192688,0.5988095274993351,0.21428571428571427,0.26785714498588015,0.8333333333333334,0.9333333333333333,0.9895833320915699,0.38636363636363635,0.9880952366760799,0.0,1.0,0.2583333343267441,0.5576923122772803,0.9333333333333333,1.0,1.0,1.0,0.6923076923076923,0.0,1.0,1.0,1.0,0.3333333366447025,1.0,1.0,0.375,1.0,0.8181818181818182,0.9285714285714286
45219840.0,0.8,0.9761904776096344,0.7884615407540247,0.0,0.22291667014360428,0.75,0.9722222238779068,1.0,0.530303033915433,0.96875,0.14285714285714285,1.0,0.2910256420190518,0.4722222238779068,0.9644444465637207,1.0,1.0,1.0,0.8787878805940802,0.0,1.0,1.0,0.9444444444444444,0.31481481591860455,1.0,0.9444444444444444,0.3,1.0,0.8888888888888888,0.7
45547520.0,1.0,0.9250000007450581,0.7700000047683716,0.2,0.3155555586020152,1.0,1.0,0.947777779897054,0.4884615402955275,1.0,0.0,1.0,0.2444444457689921,0.65,0.9010416679084301,1.0,0.8888888888888888,1.0,0.8888888888888888,0.0,1.0,1.0,0.7777777777777778,0.5357142857142857,1.0,1.0,0.75,1.0,0.7727272727272727,1.0
45875200.0,1.0,0.9479166679084301,0.7505952417850494,0.1,0.1642857183303152,1.0,1.0,0.8785714294229235,0.3819444477558136,0.9230769230769231,0.0,1.0,0.21250000037252903,0.1875,0.9333333333333333,0.9857142865657806,1.0,1.0,0.7055555582046509,0.0,1.0,1.0,0.9469696987758983,0.4393939402970401,1.0,0.5,0.8333333333333334,1.0,0.8461538461538461,1.0
46202880.0,0.875,0.9349206368128459,0.7295918422085899,0.6666666666666666,0.25595238166196005,1.0,0.9666666666666667,0.9791666679084301,0.6777777800957362,0.969696971503171,0.0,1.0,0.2688888897498449,0.5,0.8455555578072865,1.0,1.0,0.9666666666666667,0.7083333333333334,0.06666666666666667,1.0,1.0,0.8055555572112402,0.25925926036304897,1.0,1.0,0.6666666666666666,1.0,0.625,1.0
46530560.0,1.0,0.9583333358168602,0.7533333341280619,0.0,0.3239583373069763,1.0,0.9523809552192688,0.8958333395421505,0.6602564133130587,0.8333333333333334,0.0,1.0,0.22916666977107525,0.2,0.897435901256708,0.9666666666666667,1.0,1.0,0.6111111111111112,0.12637362686487344,1.0,1.0,1.0,0.5833333347524915,1.0,1.0,0.6666666666666666,1.0,0.9416666676600774,0.875
46858240.0,1.0,0.894444449742635,0.7552083358168602,0.5,0.5819444457689921,1.0,0.9406250007450581,0.962946429848671,0.5888888915379842,0.8571428571428571,0.0,1.0,0.2688888897498449,0.6428571428571429,0.890625,1.0,1.0,1.0,0.5,0.018181818452748386,1.0,1.0,1.0,0.6369047654526574,1.0,0.75,0.42857142857142855,1.0,0.6388888905445734,0.8
47185920.0,0.75,0.9322916679084301,0.7100340170519692,0.6666666666666666,0.3863636390729384,1.0,0.9510416686534882,0.9375,0.6022222250699997,0.9090909090909091,0.1111111111111111,1.0,0.20512820665652937,0.16666666666666666,0.9644444465637207,1.0,1.0,1.0,0.5555555555555556,0.13636363636363635,1.0,1.0,0.9743589758872986,0.6608630986884236,1.0,1.0,1.0,1.0,0.7333333343267441,1.0
47513600.0,0.8571428571428571,0.9791666679084301,0.8045918388026101,0.0,0.3263888905445735,1.0,0.9875000007450581,0.9846153855323792,0.7277777810891469,0.9,0.17592592702971566,1.0,0.14743589896422166,0.0,1.0,0.984375,1.0,0.9888888875643412,0.875,0.125,1.0,1.0,1.0,0.6055555562178294,1.0,0.8,0.5,1.0,0.9166666666666666,0.5
47841280.0,0.6666666666666666,0.9406250007450581,0.904761906181063,0.0,0.33333333432674406,1.0,0.9479166679084301,0.9111111124356588,0.65277777860562,0.9583333333333334,0.0,1.0,0.25535714413438526,1.0,0.807142857994352,0.953125,1.0,1.0,0.8333333333333334,0.15714285735573089,1.0,1.0,0.8717948748515203,0.6077777842680613,0.9444444444444444,1.0,0.8,1.0,0.6333333343267441,0.0
48168960.0,1.0,0.970238093818937,0.75,0.0,0.6818181818181818,1.0,0.9866666674613953,0.904761906181063,0.600000003973643,0.9,0.05,1.0,0.3527777815858523,0.5,0.836904764175415,0.9562500007450581,1.0,1.0,0.5,0.08333333333333333,1.0,1.0,0.8717948748515203,0.6566666702429453,1.0,0.875,0.5,1.0,0.650000004718701,0.0
48496640.0,1.0,0.9666666666666667,0.7954545481638475,1.0,0.5166666686534882,1.0,0.9437500014901161,0.9551282066565293,0.7179487210053664,0.7407407429483202,0.05,1.0,0.13000000019868216,0.6,0.875,1.0,1.0,1.0,0.6666666666666666,0.14062500186264515,1.0,1.0,0.9230769253694094,0.8479166701436043,1.0,1.0,1.0,1.0,0.6935897492445432,1.0
48824320.0,1.0,0.9285714285714286,0.8076923076923077,0.0,0.3,1.0,0.9285714285714286,0.8928571428571429,0.6666666716337204,0.95,0.1,1.0,0.2742424268614162,0.3333333333333333,0.9,0.9791666679084301,1.0,1.0,0.5,0.2564102594669049,1.0,1.0,0.8690476247242519,0.7385416720062494,1.0,1.0,1.0,1.0,0.7904761923210961,1.0
49152000.0,1.0,0.9551282066565293,0.8055555555555556,0.0,0.52777777860562,0.75,0.9142857154210409,0.9545454545454546,0.7035714345318931,1.0,0.0,1.0,0.2750000034769376,0.5,0.8076923076923077,0.9583333347524915,1.0,1.0,0.75,0.15833333414047956,0.9743589758872986,1.0,0.8472222238779068,0.5777777810891469,1.0,1.0,0.75,1.0,0.6402777830759684,1.0
49479680.0,1.0,0.9821428571428571,1.0,1.0,0.25,1.0,0.9679487164203937,0.9444444444444444,0.690476194024086,0.8974358989642217,0.0,1.0,0.4188888897498449,1.0,0.6666666666666666,0.9583333358168602,1.0,1.0,1.0,0.1794871802513416,1.0,1.0,0.9166666666666666,0.7037037074565887,0.8571428571428571,1.0,0.8333333333333334,1.0,0.7333333373069764,1.0
49807360.0,1.0,0.8974358989642217,0.7857142857142857,1.0,0.4166666666666667,1.0,0.9166666666666666,0.8928571428571429,0.7380952451910291,0.9,0.1,1.0,0.4015151560306549,0.5,1.0,0.9777777791023254,1.0,1.0,1.0,0.3044444481531779,1.0,1.0,0.75,0.6888888935248058,1.0,1.0,0.9444444444444444,1.0,0.6666666716337204,0.0
50135040.0,1.0,1.0,0.8333333333333334,1.0,0.4722222238779068,0.8333333333333334,1.0,1.0,0.7619047633239201,0.9074074096149869,0.025641026405187752,1.0,0.3641025653252235,0.0,0.6111111144224802,0.904761906181063,1.0,1.0,1.0,0.3,1.0,1.0,0.7261904776096344,0.679166667163372,1.0,1.0,0.8181818181818182,1.0,0.7619047633239201,1.0
50462720.0,1.0,0.9358974374257601,0.75,1.0,0.75,1.0,0.9545454545454546,1.0,0.7177777806917827,0.9090909090909091,0.0,1.0,0.5769230769230769,0.0,0.8333333333333334,0.9375,1.0,1.0,1.0,0.40384615613864017,1.0,1.0,0.9318181818181818,0.6893939430063422,1.0,1.0,1.0,1.0,0.7538461570556347,1.0
50790400.0,0.8333333333333334,0.9,1.0,1.0,0.8333333333333334,1.0,0.9666666686534882,0.875,0.6555555582046508,1.0,0.09090909090909091,1.0,0.35000000298023226,0.5,0.8,0.866666670356478,0.9791666679084301,1.0,1.0,0.36388889079292613,1.0,1.0,0.7878787896849893,0.1875,1.0,1.0,1.0,1.0,0.8011111140251159,1.0
51118080.0,1.0,0.9615384615384616,1.0,1.0,0.8333333333333334,1.0,0.9545454545454546,0.75,0.8787878805940802,0.9807692307692307,0.023809524519102915,1.0,0.500000002709302,1.0,0.8,0.85,1.0,1.0,0.5,0.3846153892003573,1.0,1.0,0.8461538461538461,0.46153846153846156,1.0,1.0,1.0,1.0,0.6711111187934875,1.0
51445760.0,1.0,1.0,1.0,1.0,0.0,1.0,0.95,1.0,0.660714287843023,0.904761906181063,0.011111111442248026,0.9583333333333334,,1.0,1.0,0.8055555572112402,1.0,1.0,1.0,0.4000000059604645,1.0,1.0,0.762820514348837,0.20454545454545456,1.0,1.0,0.775,1.0,0.7761904852730888,0.8
51773440.0,1.0,0.8,0.8333333358168602,1.0,1.0,1.0,0.9090909090909091,0.8,0.6458333333333334,1.0,0.0,1.0,,1.0,0.7,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7878787923942913,0.3518518540594313,1.0,1.0,0.8472222238779068,1.0,0.4791666691501935,0.9629629651705424
52101120.0,1.0,1.0,0.8,0.8888888888888888,1.0,0.9761904776096344,0.8461538461538461,0.9,0.65277777860562,0.9821428571428571,0.08333333333333333,1.0,,1.0,1.0,0.8888888905445734,1.0,1.0,1.0,0.25000000186264515,1.0,1.0,0.8857142925262451,0.388888892200258,1.0,1.0,0.9551282066565293,1.0,0.6577777802944184,0.8571428571428571
52428800.0,1.0,0.9,0.6666666666666666,0.8333333333333334,0.5,1.0,0.9285714285714286,1.0,0.7361111119389534,0.9666666666666667,0.0,1.0,,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.2777777798473835,1.0,1.0,0.6926739995296185,0.14583333333333334,1.0,1.0,0.8589743605026832,1.0,0.794871795635957,0.8518518540594313
52756480.0,0.9090909090909091,0.8,0.5,1.0,0.6666666666666666,0.9666666666666667,0.8,1.0,0.7307692307692307,1.0,0.16666666666666666,1.0,,0.75,1.0,0.9545454545454546,1.0,1.0,1.0,0.29761904903820585,1.0,1.0,0.84027777860562,0.13181818208911203,1.0,1.0,1.0,1.0,0.535714287843023,0.9333333373069763
53084160.0,1.0,1.0,0.8,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8958333358168602,1.0,0.027777778605620067,1.0,,1.0,0.875,1.0,0.9833333333333333,1.0,1.0,0.35714285927159445,1.0,1.0,0.7727272754365747,0.125,1.0,1.0,0.9285714285714286,1.0,0.6,1.0
53411840.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.9821428571428571,0.6666666666666666,1.0,0.7666666686534882,0.9791666666666666,0.0,1.0,,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.262820514348837,1.0,1.0,0.6666666695049831,0.027777778605620067,1.0,1.0,0.8472222238779068,1.0,0.6515151533213529,0.975
53739520.0,0.9821428571428571,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.875,0.4761904776096344,0.8904761927468436,0.07692307692307693,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.18181818452748386,1.0,1.0,0.6197916679084301,0.16666666737624578,1.0,1.0,0.9,1.0,0.5625,0.9642857142857143
54067200.0,1.0,0.9,1.0,1.0,1.0,0.95,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.2500000029802322,1.0,1.0,0.8422222236792246,0.21527777860562006,1.0,0.9910714291036129,0.7738095266478402,1.0,0.530303031206131,0.8653846153846154
54394880.0,1.0,0.8888888888888888,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.65,1.0,0.037037038140826754,1.0,,1.0,1.0,0.9,1.0,1.0,1.0,0.6458333358168602,1.0,1.0,0.8269230769230769,0.09615384615384616,1.0,1.0,0.8095238144908633,1.0,0.5666666686534881,0.9642857142857143
54722560.0,0.9545454545454546,1.0,0.8333333333333334,0.9642857142857143,0.9166666666666666,0.8777777791023255,1.0,1.0,0.8020833358168602,1.0,0.05,1.0,,0.6,1.0,1.0,1.0,1.0,0.9642857142857143,0.4833333343267441,1.0,1.0,0.7878787896849893,0.27916666865348816,0.9375,1.0,0.8222222248713176,1.0,0.6363636363636364,0.9038461561386402
55050240.0,1.0,1.0,1.0,0.9611111124356587,0.6,0.96875,1.0,1.0,0.5138888905445734,1.0,0.05,1.0,,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.3181818181818182,1.0,1.0,1.0,0.2777777777777778,1.0,1.0,0.7333333333333333,1.0,1.0,0.8904761927468436
55377920.0,1.0,0.6666666666666666,1.0,1.0,0.75,0.9422222216924031,1.0,1.0,0.6,1.0,0.03030303120613098,1.0,,0.5625,1.0,1.0,1.0,1.0,0.8846153846153846,0.4629629651705424,1.0,1.0,0.7916666666666666,0.16666666666666666,1.0,1.0,0.8777777791023255,1.0,0.6060606078668074,0.8385416679084301
55705600.0,1.0,1.0,1.0,1.0,1.0,0.8435897460350623,1.0,0.9166666666666666,0.8333333351395347,1.0,0.06666666865348816,1.0,,0.5,1.0,1.0,1.0,1.0,0.9866666674613953,0.4,1.0,1.0,0.7666666666666667,0.25,1.0,1.0,0.8571428571428571,1.0,0.7916666679084301,0.895833333954215
56033280.0,0.9553571428571429,1.0,1.0,0.9666666666666667,0.5,0.8989583365619183,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,,0.25,1.0,1.0,1.0,1.0,0.9666666666666667,0.3333333333333333,1.0,1.0,0.7272727272727273,0.3333333333333333,1.0,1.0,0.8190476213182721,1.0,0.5555555555555556,0.9427083358168602
56360960.0,1.0,1.0,1.0,0.8928571428571429,0.5,0.957291666418314,1.0,1.0,0.5,1.0,0.275,1.0,,0.4305555572112401,0.9230769230769231,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.8166666686534881,0.2,1.0,1.0,0.7656250037252903,1.0,0.45454545454545453,0.8922222216924032
56688640.0,0.9895833320915699,1.0,0.9791666666666666,0.9027777761220932,0.8,0.7614583373069763,1.0,1.0,0.9523809552192688,1.0,0.14285714285714285,1.0,,0.38636363636363635,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,1.0,0.9444444444444444,0.0,1.0,1.0,0.8602564105620751,1.0,0.65,0.9218750018626451
57016320.0,0.9833333333333333,1.0,1.0,0.9866666674613953,0.8125,0.9322916679084301,0.8333333333333334,1.0,0.75,1.0,0.20833333333333334,1.0,,0.43589743742576015,1.0,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.125,1.0,1.0,0.6755555589993795,1.0,0.25,0.9156250022351742
57344000.0,0.9444444457689921,1.0,1.0,0.984375,1.0,0.8011904784611293,1.0,1.0,0.75,1.0,0.1666666679084301,1.0,,0.40000000298023225,0.9285714307001659,1.0,1.0,0.9791666679084301,0.9,0.6666666666666666,1.0,1.0,0.6111111111111112,0.19444444444444445,1.0,1.0,0.6509523838758469,1.0,0.7,0.8
57671680.0,0.9107142857142857,1.0,1.0,0.9375,0.6818181818181818,0.8833333353201548,1.0,1.0,0.6,1.0,0.16666666666666666,1.0,,0.3076923076923077,0.9897959189755576,1.0,1.0,1.0,0.9666666666666667,0.4,1.0,1.0,0.6515151533213529,0.14285714285714285,1.0,1.0,0.7937500029802322,1.0,0.6,0.9055555562178293
57999360.0,0.9285714285714286,1.0,1.0,0.9615384615384616,0.8416666686534882,0.9242424260486256,1.0,1.0,0.5625,1.0,0.375,1.0,,0.31410256715921253,1.0,1.0,1.0,1.0,0.9857142865657806,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7333333373069764,1.0,0.3333333333333333,0.9044444481531779
58327040.0,0.9333333333333333,1.0,1.0,0.9807692307692307,0.5757575739513744,0.794871795635957,1.0,1.0,0.8,1.0,0.25,1.0,,0.24111111263434093,1.0,1.0,1.0,1.0,0.9102564133130587,0.3,1.0,1.0,0.6666666666666666,0.2222222222222222,1.0,1.0,0.4523809552192688,1.0,1.0,0.890625
58654720.0,0.9743589758872986,1.0,0.9791666679084301,1.0,0.7083333347524915,0.9404761918953487,1.0,1.0,0.7777777777777778,1.0,0.3125,1.0,,0.35416666977107525,1.0,1.0,1.0,1.0,0.9166666666666666,0.5,1.0,1.0,0.75,0.0,1.0,1.0,0.771794876227012,1.0,0.6666666666666666,0.9615384615384616
58982400.0,0.9722222238779068,1.0,1.0,1.0,0.4166666666666667,0.6212121221152219,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,,0.307692309984794,1.0,1.0,1.0,1.0,0.8883928582072258,0.5,1.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.6666666675697673,1.0,0.75,0.9500000008514949
59310080.0,0.8333333340974954,1.0,0.9777777791023254,0.9107142857142857,0.5333333353201548,0.9074074096149869,1.0,0.9444444444444444,1.0,1.0,0.0,1.0,,0.308333335178239,0.9791666679084301,0.95,1.0,1.0,1.0,0.0,1.0,1.0,0.8541666716337204,0.3125,1.0,1.0,0.7307692307692307,1.0,0.5,0.77777777860562
59637760.0,0.8782051297334524,0.8636363636363636,0.9791666679084301,0.9093750007450581,0.5,0.8181818181818182,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,,0.4200000057617823,1.0,0.9375,1.0,1.0,0.9345238081046513,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.7272727272727273,1.0,0.7,0.9285714285714286
59965440.0,1.0,0.9866666674613953,1.0,0.8666666666666667,0.8012820528103755,0.8333333347524915,1.0,0.9833333333333333,0.8333333333333334,1.0,0.16666666950498307,1.0,,0.358482145704329,0.9666666666666667,1.0,1.0,1.0,0.9487179517745972,0.375,1.0,1.0,1.0,0.5,1.0,1.0,0.6805555572112402,1.0,0.875,0.7384615402955276
60293120.0,1.0,0.9733333349227905,1.0,0.9743589758872986,0.6666666673762458,0.9375,1.0,0.9270833320915699,1.0,0.9583333333333334,0.0,1.0,,0.32395833637565374,1.0,1.0,1.0,1.0,0.8885416686534882,0.25,1.0,1.0,0.9583333358168602,0.0,1.0,1.0,0.6363636390729384,1.0,1.0,0.85
60620800.0,0.8125,0.9230769230769231,1.0,0.90277777860562,0.6423611119389534,0.7,1.0,0.8846153846153846,1.0,1.0,0.16666666666666666,1.0,,0.3888888915379842,0.977083332836628,1.0,1.0,1.0,0.9444444457689921,0.6666666666666666,1.0,1.0,0.7142857142857143,0.3333333333333333,1.0,1.0,0.7333333343267441,1.0,0.625,0.8782051297334524
60948480.0,0.7916666666666666,0.9666666666666667,0.9500000008514949,0.7756410264051877,0.6130952388048172,1.0,1.0,0.9821428571428571,0.9,1.0,0.6666666666666666,1.0,,0.24615384982182428,0.9895833320915699,1.0,1.0,1.0,0.8809523837906974,0.3333333333333333,1.0,1.0,0.9,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.7954545454545454
61276160.0,0.8974358989642217,0.8944444457689921,0.9615384615384616,0.7820512858720926,0.4928571454116276,0.8333333333333334,1.0,1.0,1.0,0.9666666686534882,0.3,1.0,,0.41666667048747724,0.9777777791023254,1.0,1.0,1.0,0.8928571428571429,0.6,1.0,1.0,1.0,0.0,1.0,1.0,0.3833333343267441,1.0,1.0,0.7750000009934107
61603840.0,0.8333333333333334,0.9358974374257601,1.0,0.9097222238779068,0.4000000038317272,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,0.44166666907923563,1.0,1.0,1.0,1.0,0.9230769230769231,0.75,1.0,1.0,1.0,0.5,1.0,1.0,0.625,1.0,1.0,0.9285714285714286
61931520.0,0.6666666666666666,0.9642857142857143,1.0,0.8518518540594313,0.6705128229581393,0.7,1.0,0.9921875,0.9642857142857143,1.0,0.42857142857142855,1.0,,0.6250000010643687,0.984375,1.0,1.0,1.0,0.9060606089505282,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5476190490382058,1.0,1.0,0.6666666666666666
62259200.0,0.8888888888888888,1.0,0.8690476204667773,0.8333333358168602,0.7555555582046509,1.0,0.9904761910438538,1.0,1.0,0.9857142865657806,0.0,1.0,,0.46428572067192625,1.0,1.0,1.0,1.0,0.9166666666666666,0.3333333333333333,1.0,1.0,0.9,0.5,1.0,1.0,0.52777777860562,1.0,1.0,0.7
62586880.0,0.8,0.9226190490382058,0.9583333333333334,1.0,0.5803571449858802,1.0,1.0,0.9857142865657806,1.0,0.9583333333333334,0.5,0.9761904776096344,,0.34523809807641165,1.0,0.9743589758872986,1.0,1.0,0.9166666666666666,0.6428571428571429,1.0,1.0,1.0,0.0,1.0,1.0,0.6388888905445734,1.0,1.0,0.8333333333333334
62914560.0,0.6111111111111112,0.9821428571428571,0.8653846153846154,1.0,0.5893650829792023,0.7142857142857143,1.0,0.9791666679084301,1.0,0.9305555572112402,0.25,1.0,,0.2261904776096344,1.0,1.0,1.0,1.0,0.7857142857142857,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.7272727272727273,1.0,0.8888888888888888,1.0
63242240.0,0.6666666666666666,0.9666666666666667,0.961904764175415,0.9166666666666666,0.725555560986201,0.5,0.9666666666666667,0.9761904776096344,0.9888888875643412,1.0,0.3333333333333333,1.0,,0.48809524306229185,0.8787878805940802,1.0,1.0,1.0,0.7272727272727273,0.5,1.0,1.0,0.7727272727272727,0.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.5
63569920.0,0.875,1.0,0.9305555572112402,0.8333333333333334,0.602380959050996,1.0,1.0,0.9625000022351742,1.0,0.9583333333333334,1.0,1.0,,0.2307692330617171,1.0,1.0,1.0,1.0,0.6428571428571429,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,1.0,0.5714285714285714,1.0,0.9166666666666666,0.6666666666666666
63897600.0,0.8333333358168602,0.9611111124356587,0.96875,1.0,0.6093750018626451,1.0,0.9375,1.0,1.0,1.0,0.3333333358168602,1.0,,0.4444444477558136,1.0,1.0,1.0,1.0,0.4583333358168602,0.45454545454545453,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.5625,1.0,0.95,0.4
64225280.0,0.7966666698455811,0.9230769230769231,0.9423076923076923,0.6666666666666666,0.5,1.0,1.0,0.8833333333333333,1.0,0.9777777791023254,0.0,1.0,,0.5833333358168602,1.0,1.0,0.9821428571428571,1.0,0.6875,0.4861111119389534,1.0,1.0,0.9,1.0,1.0,1.0,0.7962962985038757,1.0,1.0,1.0
64552960.0,0.9545454545454546,0.8012820528103755,1.0,0.875,0.635555558403333,1.0,0.9821428571428571,0.9795918379511152,1.0,1.0,0.0,1.0,,0.3194444452722867,1.0,1.0,1.0,1.0,1.0,0.7083333333333334,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,1.0,0.8,1.0,0.75,0.5
64880640.0,0.625,0.8555555582046509,0.9743589758872986,1.0,0.5888888895511627,0.75,0.9642857142857143,0.9857142865657806,1.0,1.0,0.0,1.0,,0.5000000045849726,1.0,1.0,1.0,1.0,0.7142857142857143,0.706060610034249,1.0,1.0,0.95,0.375,1.0,1.0,0.8333333390099662,1.0,0.8939393948424946,1.0
65208320.0,0.8333333333333334,0.8846153846153846,1.0,0.8,0.5641025694516989,0.9166666666666666,1.0,1.0,0.9666666666666667,1.0,0.3333333333333333,1.0,,0.52777777860562,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,1.0,1.0,1.0,1.0,0.8777777791023255,0.5
65536000.0,1.0,0.9404761918953487,0.9583333333333334,0.6666666666666666,0.6212121248245239,0.75,1.0,0.8461538461538461,0.9904761910438538,1.0,0.5,1.0,,0.5138888905445734,1.0,0.9615384615384616,1.0,1.0,0.8,0.71527777860562,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.9583333358168602,1.0
65863680.0,0.75,0.8863636363636364,0.9629629651705424,0.9,0.6416666686534882,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,0.4166666666666667,0.9545454545454546,1.0,1.0,1.0,0.75,0.6410256440822895,1.0,1.0,0.7619047633239201,0.25,1.0,1.0,0.5625,1.0,1.0,1.0
66191360.0,0.75,0.95,0.9166666666666666,0.6666666666666666,0.5208333333333334,0.8095238123621259,0.9090909090909091,0.7916666666666666,0.9761904776096344,0.9375,0.5,1.0,,0.41666666756976733,1.0,1.0,1.0,1.0,1.0,0.5763888905445734,1.0,1.0,0.875,0.3333333333333333,1.0,1.0,0.95,1.0,0.95,0.75
66519040.0,0.8333333333333334,0.8611111119389534,1.0,0.6666666666666666,0.5511111130317052,0.8,0.9166666666666666,0.8958333333333334,1.0,1.0,0.5,1.0,,0.33333333475249155,1.0,0.9857142865657806,1.0,1.0,0.75,0.6730769230769231,1.0,1.0,0.7666666686534882,0.6666666666666666,1.0,1.0,0.875,1.0,0.9285714328289032,1.0
66846720.0,0.7777777777777778,1.0,0.8,1.0,0.3320512840381035,0.6666666666666666,0.9629629651705424,0.9074074096149869,1.0,1.0,0.0,1.0,,0.4761904776096344,1.0,1.0,1.0,1.0,1.0,0.6944444502393404,1.0,1.0,0.8472222238779068,0.0,,1.0,0.7777777777777778,1.0,0.6212121221152219,1.0
67174400.0,1.0,1.0,0.9629629651705424,1.0,0.39285714285714285,1.0,0.9444444444444444,0.8888888888888888,0.9743589758872986,1.0,0.2,1.0,,0.2,1.0,0.9404761918953487,1.0,1.0,0.8333333333333334,0.7435897451180679,1.0,1.0,0.5555555555555556,0.0,,1.0,0.8928571428571429,1.0,0.7045454545454546,0.9
67502080.0,0.8888888888888888,0.8333333333333334,0.75,1.0,0.3541666679084301,0.9629629651705424,1.0,0.9444444444444444,1.0,1.0,0.0,0.9583333333333334,,0.42857142857142855,1.0,0.9479166679084301,1.0,1.0,1.0,0.7806122452020645,1.0,1.0,0.5925925936963823,0.0,,1.0,1.0,1.0,0.8692307701477637,1.0
67829760.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.3611111119389534,0.8333333351395347,0.9,0.9166666666666666,1.0,0.9777777791023254,0.0,1.0,,0.16666666666666666,1.0,1.0,1.0,1.0,0.7777777777777778,0.75,1.0,1.0,0.8257575793699785,0.2708333358168602,,1.0,0.8888888888888888,1.0,1.0,0.75
68157440.0,1.0,1.0,1.0,1.0,0.1833333343267441,0.8333333333333334,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,0.7472222248713175,1.0,1.0,0.6818181818181818,0.0,,1.0,0.9166666666666666,1.0,0.9513888905445734,1.0
68485120.0,1.0,0.8974358989642217,1.0,1.0,0.6851851873927646,0.9772727272727273,0.8333333333333334,1.0,0.9545454545454546,1.0,0.0,1.0,,0.3,1.0,1.0,1.0,1.0,0.9166666666666666,0.856410258091413,1.0,1.0,0.8214285714285714,0.0,,1.0,0.8888888888888888,1.0,0.875,1.0
