_step,f3kbnp7c/performance,83sw56vv/performance,f96rsm1t/performance,1s9kajmx/performance,2jwyaqd5/performance,2p8se09u/performance,rfa4es0v/performance,1j156n0b/performance,wmf1spi3/performance,pubsh5iz/performance,i604q9kk/performance,i66q5q6c/performance,inkc423m/performance,j8345wrp/performance,8ulcfals/performance,cpxcapzp/performance,pn2k2cdo/performance,zbeoiuwc/performance,cdo8tivu/performance,5fjfcuva/performance,tq05ghvb/performance,lg8hfri5/performance,9l680v6n/performance,lltfqvn0/performance,ugqphff1/performance,osh6mo8g/performance,mfhyzfnx/performance,aovniy7l/performance,o840aya9/performance,nahuxk0l/performance
67502080.0,1.0,1.0,0.9416666676600774,0.820512824333631,,0.9743589758872986,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,0.904761906181063,1.0,0.9166666666666666,1.0,1.0,1.0,0.4761904776096344,0.8809523837906974,0.975,
67829760.0,1.0,1.0,1.0,0.9444444444444444,,0.9772727272727273,0.8611111144224802,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,1.0,0.9166666666666666,1.0,1.0,1.0,0.8809523837906974,1.0,0.875,1.0,0.8461538484463325,0.8680555572112402,0.8333333333333334,
68157440.0,1.0,0.9772727272727273,0.8974358989642217,0.7619047633239201,,0.9285714285714286,0.7666666686534882,0.9142857151372092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9583333358168602,1.0,1.0,1.0,0.9285714285714286,1.0,0.79285714668887,0.8055555572112402,0.9285714285714286,
68485120.0,1.0,1.0,1.0,0.8333333358168602,,0.9791666666666666,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,0.969696971503171,1.0,0.9285714285714286,1.0,0.7857142857142857,1.0,0.560606065121564,0.9423076923076923,1.0,
68812800.0,1.0,0.9090909090909091,0.9642857142857143,0.7000000004967054,,0.9818181829019026,0.6111111111111112,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6041666716337204,0.9318181818181818,0.8571428571428571,
69140480.0,1.0,1.0,1.0,0.7708333333333334,,0.8392857142857143,0.9166666666666666,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9545454545454546,1.0,0.8181818181818182,1.0,0.9545454545454546,1.0,0.7857142857142857,1.0,0.6818181818181818,0.8333333351395347,0.875,
69468160.0,0.8,1.0,1.0,0.8878787918524309,,1.0,0.8,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9589743614196777,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,0.8636363636363636,0.8333333333333334,
69795840.0,1.0,1.0,0.9629629651705424,0.8095238102333886,,1.0,0.9583333333333334,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9880952366760799,1.0,0.9230769230769231,1.0,0.9615384615384616,1.0,1.0,1.0,0.8214285714285714,1.0,0.9166666666666666,1.0,0.8,0.9038461538461539,1.0,
70123520.0,1.0,1.0,0.9743589758872986,0.8269230769230769,,1.0,0.9666666686534882,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,0.9444444477558136,1.0,1.0,1.0,0.8181818181818182,1.0,0.9772727272727273,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8712121248245239,0.75,
70451200.0,1.0,1.0,1.0,0.7619047633239201,,1.0,0.875,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,0.9166666666666666,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.6666666666666666,1.0,0.8076923076923077,0.9041666686534882,1.0,
70778880.0,0.9,1.0,0.9743589758872986,0.6666666695049831,,0.9583333333333334,0.9653846163016099,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,1.0,0.9761904776096344,1.0,0.9090909090909091,1.0,0.9090909090909091,1.0,0.904761906181063,1.0,0.75,1.0,0.77777777860562,0.7638888930281004,1.0,
71106560.0,1.0,0.9444444444444444,1.0,0.6666666666666666,,0.9642857142857143,0.8787878805940802,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,0.9583333333333334,1.0,0.5,1.0,0.8257575766606764,0.7849206368128459,0.9523809552192688,
71434240.0,1.0,1.0,0.9166666666666666,0.841666671137015,,0.9761904776096344,0.8690476204667773,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777791023254,0.9761904776096344,1.0,0.8055555572112402,1.0,1.0,1.0,0.84375,1.0,0.6904761918953487,1.0,0.875,1.0,0.8111111124356588,0.9644444465637207,0.8333333333333334,
71761920.0,1.0,1.0,1.0,0.7820512835796063,,0.9222222208976746,0.779761906181063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.5416666666666666,0.8958333333333334,0.7142857142857143,
72089600.0,1.0,1.0,1.0,0.9230769230769231,,0.9642857142857143,0.8722222248713175,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9807692307692307,1.0,0.8333333333333334,1.0,0.9055555582046508,1.0,0.75,1.0,0.85,0.8690476247242519,0.7857142857142857,
72417280.0,1.0,1.0,1.0,0.8666666666666667,,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.8854166679084301,1.0,0.8571428571428571,1.0,0.8589743605026832,0.875,1.0,
72744960.0,1.0,0.9772727272727273,1.0,0.8055555572112402,,1.0,0.9833333333333333,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9666666666666667,0.9761904776096344,1.0,0.9821428571428571,1.0,0.9285714285714286,1.0,1.0,1.0,0.9358974374257601,1.0,1.0,1.0,0.8645833358168602,0.7377777814865112,1.0,
73072640.0,1.0,0.9666666686534882,1.0,0.946666669845581,,1.0,0.9038461538461539,0.9722222238779068,1.0,1.0,1.0,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,1.0,0.8333333333333334,1.0,0.7857142857142857,0.8269230792155633,0.8333333333333334,
73400320.0,1.0,1.0,1.0,0.759259260363049,,0.9285714285714286,0.9682539701461792,0.9772727272727273,1.0,1.0,1.0,1.0,1.0,1.0,0.9358974374257601,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9809523820877075,1.0,0.75,1.0,0.8333333333333334,0.6933333377043406,0.8571428571428571,
73728000.0,1.0,0.9,0.9,0.8974358989642217,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,1.0,1.0,0.5,1.0,0.865384619969588,1.0,0.7380952409335545,1.0,0.6785714285714286,0.7750000038317272,1.0,
74055680.0,1.0,1.0,0.9761904776096344,0.8392857142857143,,1.0,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9222222248713176,1.0,1.0,1.0,0.6666666666666666,1.0,0.96875,1.0,1.0,1.0,0.7777777777777778,0.8205128197486584,1.0,
74383360.0,1.0,1.0,0.9791666666666666,0.8151515180414374,,1.0,0.8222222248713176,0.8636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.9833333333333333,0.9255555589993795,1.0,0.9090909090909091,1.0,0.8095238123621259,0.7727272727272727,0.9791666666666666,
74711040.0,1.0,1.0,1.0,0.7847222238779068,,1.0,0.9111111124356588,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,0.9302083346992731,1.0,1.0,1.0,0.9090909090909091,0.7361111144224802,1.0,
75038720.0,1.0,1.0,1.0,0.9545454545454546,,1.0,0.9047619104385376,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,0.8095238123621259,1.0,1.0,1.0,1.0,0.875,0.969696971503171,
75366400.0,1.0,1.0,1.0,0.9090909090909091,,1.0,0.8461538461538461,0.8,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,0.9375,0.7727272727272727,0.9722222238779068,
75694080.0,1.0,1.0,1.0,0.9551282066565293,,1.0,0.9555555582046509,0.8974358989642217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857142865657806,1.0,1.0,1.0,0.8958333320915699,1.0,0.6944444477558136,1.0,0.4583333358168602,0.6319444477558136,0.8452380980764117,
76021760.0,1.0,1.0,0.9615384615384616,0.9090909090909091,,0.9615384615384616,0.7272727272727273,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.8571428571428571,1.0,0.8560606078668074,0.7000000029802322,1.0,
76349440.0,1.0,1.0,1.0,0.9642857142857143,,1.0,0.8452381023338863,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.8464285731315613,1.0,1.0,1.0,1.0,0.6,1.0,
76677120.0,1.0,1.0,1.0,1.0,,1.0,0.7696969725868918,0.9416666676600774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,1.0,1.0,0.5,1.0,0.7083333333333334,1.0,1.0,1.0,0.9090909090909091,0.8214285714285714,1.0,
77004800.0,0.9833333333333333,1.0,1.0,0.9761904776096344,,1.0,0.9848484830422835,0.9305555572112402,1.0,1.0,1.0,0.9777777791023254,1.0,1.0,0.9285714285714286,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8944444457689921,1.0,0.9469696987758983,1.0,0.9,0.719696971503171,0.9375,
77332480.0,1.0,1.0,1.0,1.0,,1.0,0.6111111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.9833333333333333,1.0,0.5,1.0,1.0,1.0,0.9583333333333334,1.0,0.9,0.901666671037674,0.9404761918953487,
77660160.0,1.0,1.0,1.0,0.9615384615384616,,0.9791666679084301,0.8333333340974954,0.9285714285714286,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.8939393975517966,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,1.0,0.85,1.0,0.9259259270297157,0.6818181818181818,0.8844444473584493,
77987840.0,1.0,0.9583333333333334,1.0,0.9777777791023254,,0.9464285714285714,0.8958333358168602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,0.9226190490382058,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9615384615384616,1.0,1.0,0.8333333373069763,0.8589743605026832,
78315520.0,0.9611111124356587,0.9777777791023254,1.0,1.0,,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9555555582046509,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.9102564133130587,1.0,0.9642857142857143,0.7888888915379842,1.0,
78643200.0,1.0,1.0,1.0,0.9722222238779068,,1.0,0.9074074096149869,0.9833333343267441,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.9166666686534881,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9743589758872986,1.0,0.9404761918953487,0.65,0.9615384615384616,
78970880.0,1.0,1.0,1.0,0.9888888875643412,,0.9895833320915699,0.8888888888888888,0.8076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,0.8888888888888888,1.0,0.875,1.0,0.9523809552192688,1.0,0.8888888905445734,0.5925925936963823,0.9777777791023254,
79298560.0,1.0,1.0,1.0,1.0,,1.0,0.8666666686534882,0.9423076923076923,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.7638888905445734,1.0,0.9615384615384616,1.0,0.8333333373069763,0.8541666679084301,0.8920634945233663,
79626240.0,0.9722222238779068,1.0,0.9583333333333334,0.9615384615384616,,0.9777777791023254,0.7638888905445734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8787878805940802,1.0,0.9583333333333334,1.0,0.8888888888888888,1.0,0.9166666666666666,1.0,0.9444444457689921,1.0,0.9545454545454546,0.4,1.0,
79953920.0,1.0,1.0,1.0,0.8444444457689921,,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.969696971503171,1.0,0.8680555572112402,1.0,0.9305555572112402,0.6060606078668074,0.9038461538461539,
80281600.0,0.9461538470708407,0.9642857142857143,1.0,1.0,,0.9666666666666667,0.95,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.75,1.0,1.0,1.0,0.933333334326744,1.0,0.7962962985038757,1.0,0.7384615402955276,1.0,0.9761904776096344,0.5714285714285714,0.9611111124356587,
80609280.0,1.0,0.9615384615384616,1.0,1.0,,1.0,0.9523809552192688,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,0.8111111124356588,1.0,0.9038461538461539,0.7619047633239201,0.8727777798970541,
80936960.0,0.9545454545454546,1.0,1.0,0.9722222238779068,,1.0,0.7272727272727273,0.9743589758872986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.925,1.0,0.85,1.0,0.9090909090909091,1.0,0.8833333333333333,0.7023809552192688,0.8333333363899817,
81264640.0,0.9166666666666666,0.8461538461538461,1.0,0.9375,,0.9772727272727273,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.7138888910412788,1.0,0.9090909090909091,0.7727272727272727,0.9,
81592320.0,1.0,0.9772727272727273,1.0,1.0,,0.9666666666666667,1.0,0.9464285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.7785714311259133,1.0,0.9666666666666667,0.4444444452722867,0.8888888888888888,
81920000.0,0.9615384615384616,0.9583333333333334,0.9166666666666666,0.9761904776096344,,0.9629629651705424,0.9444444444444444,0.9666666666666667,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.8888888905445734,1.0,1.0,1.0,0.8571428571428571,1.0,0.9074074096149869,1.0,0.7797619083098003,1.0,0.8928571428571429,0.75,0.9358974374257601,
82247680.0,1.0,0.8181818181818182,1.0,0.9230769230769231,,0.9772727272727273,1.0,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629651705424,0.9642857142857143,0.8333333333333334,1.0,1.0,1.0,0.9821428571428571,1.0,0.9666666686534882,1.0,0.7738095266478402,1.0,0.9545454545454546,0.7380952409335545,0.9583333333333334,
82575360.0,1.0,0.9722222238779068,1.0,1.0,,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866666674613953,1.0,1.0,0.9358974374257601,1.0,1.0,1.0,0.7630952426365444,1.0,0.8452380980764117,0.75,0.8333333333333334,
82903040.0,1.0,1.0,1.0,0.9888888875643412,,0.9583333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629651705424,1.0,1.0,1.0,0.897777779897054,1.0,0.969696971503171,1.0,0.8282051361524142,1.0,0.8909090919928118,0.9666666686534882,0.969696971503171,
83230720.0,1.0,1.0,,0.904761906181063,,0.9358974374257601,0.95,0.9743589758872986,1.0,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9401041679084301,1.0,1.0,1.0,0.7857142899717603,1.0,0.8472222238779068,0.7,1.0,
83558400.0,1.0,0.8,,0.9583333347524915,,1.0,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666679084301,0.9818181829019026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6538461538461539,1.0,0.9583333333333334,0.8333333343267441,0.8928571428571429,
83886080.0,0.9,1.0,,0.7878787896849893,,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.85,1.0,1.0,1.0,0.9088888923327129,1.0,0.8,1.0,0.7692307692307693,1.0,1.0,0.9226190490382058,0.9358974374257601,
84213760.0,1.0,0.9743589758872986,,0.9642857142857143,,0.9545454545454546,0.9166666666666666,0.9743589758872986,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904776096344,0.9821428571428571,1.0,1.0,0.9722222238779068,1.0,0.9505208320915699,1.0,1.0,1.0,0.6097222243746122,1.0,0.9743589758872986,0.7727272781458768,0.95,
84541440.0,1.0,0.9722222238779068,,1.0,,1.0,0.9487179494821109,0.8846153846153846,1.0,1.0,1.0,1.0,1.0,0.987179485651163,1.0,1.0,0.8,1.0,1.0,1.0,0.9111111124356588,1.0,1.0,1.0,0.7611111124356588,1.0,0.9285714285714286,0.90625,0.8787878805940802,
84869120.0,1.0,0.7407407429483202,,1.0,,0.9583333333333334,0.969696971503171,0.9230769230769231,1.0,1.0,1.0,1.0,0.9722222238779068,0.9833333333333333,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,0.9791666679084301,1.0,0.9444444457689921,1.0,0.7115384638309479,1.0,0.9333333333333333,0.8125,0.8589743605026832,
85196800.0,1.0,1.0,,1.0,,0.9166666666666666,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9406250007450581,1.0,1.0,0.9791666679084301,0.6363636363636364,1.0,0.9583333333333334,0.8866666674613952,1.0,
85524480.0,1.0,0.8333333343267441,,0.9375,,0.8846153846153846,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9642857142857143,1.0,1.0,0.8760416693985462,1.0,0.9777777791023254,1.0,0.5937500074505806,1.0,1.0,0.8653846153846154,1.0,
85852160.0,1.0,1.0,,1.0,,0.8958333333333334,0.9615384615384616,0.9305555572112402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333353201549,1.0,0.9761904776096344,1.0,0.7708333358168602,1.0,0.9583333333333334,0.9038461538461539,0.625,
86179840.0,1.0,0.7407407429483202,,1.0,,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7878787896849893,1.0,1.0,1.0,0.6805555572112402,1.0,1.0,0.9074074096149869,1.0,
86507520.0,1.0,0.8518518540594313,,0.9666666666666667,,1.0,0.9777777791023254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8444444457689921,1.0,0.9666666686534882,1.0,0.8636363636363636,1.0,0.9642857142857143,0.7307692307692307,0.75,
86835200.0,1.0,0.7708333358168602,,0.9545454545454546,,0.9722222238779068,0.8846153846153846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.9875000007450581,1.0,1.0,1.0,0.5625,1.0,0.9230769230769231,0.9,0.6875,
87162880.0,1.0,1.0,,0.9722222238779068,,0.9743589758872986,0.9444444457689921,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9138888915379842,1.0,1.0,1.0,0.8035714285714286,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.7380952409335545,0.85,
87490560.0,1.0,0.8863636363636364,,0.8461538461538461,,0.9642857142857143,0.9423076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,0.9666666666666667,1.0,0.904761906181063,1.0,0.9333333333333333,1.0,0.777777781089147,1.0,0.9818181829019026,0.8458333338300387,0.8571428571428571,
87818240.0,1.0,0.8,,1.0,,1.0,0.9666666666666667,0.9583333333333334,1.0,0.875,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9777777791023254,1.0,1.0,1.0,0.85,1.0,0.8461538461538461,1.0,0.5714285714285714,1.0,0.7916666666666666,0.8644444465637207,1.0,
88145920.0,1.0,0.9666666686534882,,1.0,,1.0,0.9464285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153855323792,1.0,0.9791666666666666,1.0,1.0,1.0,0.75,1.0,0.9791666679084301,1.0,0.7222222288449606,1.0,0.9166666666666666,0.8937500044703484,1.0,
88473600.0,0.9857142865657806,0.8636363636363636,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8611111111111112,1.0,1.0,1.0,0.8333333351395347,1.0,0.9807692307692307,1.0,0.6666666695049831,1.0,0.9722222238779068,0.8589743605026832,1.0,
88801280.0,0.961904764175415,0.7962962985038757,,1.0,,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,0.9666666666666667,1.0,1.0,1.0,0.8333333333333334,1.0,0.9642857142857143,1.0,0.7916666679084301,1.0,1.0,0.9142857151372092,0.9375,
89128960.0,1.0,0.7666666686534882,,0.9821428571428571,,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,1.0,1.0,1.0,0.7142857142857143,1.0,0.9226190490382058,1.0,0.5909090909090909,1.0,0.95,0.9025396863619487,1.0,
89456640.0,1.0,0.875,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9571428577105204,1.0,0.939393937587738,1.0,0.9666666666666667,1.0,0.8333333333333334,1.0,0.9102564133130587,1.0,0.6666666666666666,1.0,0.8333333333333334,0.875,1.0,
89784320.0,1.0,0.8846153892003573,,1.0,,0.9615384615384616,0.8472222238779068,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,0.7638888905445734,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.9333333373069763,1.0,0.75,1.0,1.0,0.8845238132136208,1.0,
90112000.0,1.0,0.8333333333333334,,1.0,,0.9615384615384616,0.9375000037252903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,0.875,1.0,0.9,0.7857142857142857,1.0,
90439680.0,1.0,0.8636363636363636,,1.0,,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.969696971503171,1.0,1.0,1.0,0.8,1.0,0.9722222238779068,1.0,0.9166666666666666,1.0,0.9846153855323792,0.7371794879436493,1.0,
90767360.0,1.0,0.9629629651705424,,0.9166666666666666,,0.9358974374257601,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.8333333347524915,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,0.8,1.0,0.9166666666666666,0.875,0.9807692307692307,
91095040.0,1.0,0.8928571449858802,,1.0,,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8909090919928118,1.0,0.9807692307692307,1.0,0.625,1.0,0.9305555572112402,1.0,0.8181818181818182,1.0,0.9583333333333334,1.0,1.0,
91422720.0,1.0,0.9807692307692307,,1.0,,0.9423076923076923,0.9589743614196777,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9666666686534882,1.0,1.0,1.0,0.9166666666666666,0.9230769230769231,1.0,
91750400.0,1.0,0.9090909090909091,,0.9230769230769231,,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666695049831,1.0,1.0,1.0,1.0,1.0,0.7976190490382058,1.0,0.8333333333333334,1.0,0.95,1.0,1.0,
92078080.0,1.0,0.8717948748515203,,1.0,,0.9,0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.9444444444444444,1.0,0.8974358989642217,0.914102568076207,0.9642857142857143,
92405760.0,0.9642857142857143,1.0,,0.9821428571428571,,1.0,0.8333333347524915,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8611111124356587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9615384615384616,0.8409090909090909,0.9285714285714286,
92733440.0,1.0,0.969696971503171,,1.0,,0.9743589758872986,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,1.0,
93061120.0,1.0,0.9333333333333333,,1.0,,0.9761904776096344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7820512835796063,1.0,1.0,1.0,1.0,1.0,0.8095238123621259,1.0,0.8888888888888888,1.0,0.9285714285714286,0.9515151544050737,0.9444444457689921,
93388800.0,1.0,0.9545454545454546,,0.9821428571428571,,1.0,0.9136363647200845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818181829019026,1.0,0.8636363636363636,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.4375,1.0,1.0,0.9583333333333334,1.0,
93716480.0,0.9629629651705424,1.0,,1.0,,1.0,0.969696971503171,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333343267441,1.0,1.0,1.0,1.0,1.0,0.904761906181063,1.0,0.9,1.0,1.0,1.0,1.0,
94044160.0,1.0,0.9285714285714286,,1.0,,0.90625,0.9038461538461539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.9444444477558136,1.0,0.969696971503171,1.0,1.0,1.0,1.0,0.975,1.0,
94371840.0,1.0,0.9833333333333333,,1.0,,1.0,0.9583333358168602,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.9111111124356588,0.9777777791023254,0.9090909090909091,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.9615384615384616,0.9444444444444444,1.0,
94699520.0,1.0,1.0,,0.9230769230769231,,0.8846153846153846,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8909090919928118,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.9583333333333334,0.9107142857142857,
95027200.0,1.0,1.0,,1.0,,0.9761904776096344,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902777781089147,1.0,1.0,1.0,1.0,0.9821428571428571,0.9285714285714286,1.0,0.7380952409335545,1.0,0.9743589758872986,0.8888888888888888,0.9230769230769231,
