_step,088fkgn4/performance,mykgoimf/performance,3imjf74g/performance,oo9c0qem/performance,ly65cw3v/performance,zpgnwnc9/performance,58kq0iy8/performance,59fyvulg/performance,l5dgfch6/performance,34qcdwss/performance,xt5j3tsv/performance,0n1c67h8/performance,0pztk0hx/performance,h5v2pfi4/performance,wfq8sv9d/performance,qt5m0csx/performance,ggu2lkjn/performance,7av45b2y/performance,yxq0k0km/performance,qz02l75f/performance,vu4l80fw/performance,etyj8887/performance,dj5l9jm3/performance,dd4xmowq/performance,sbkiya3c/performance,cyn4hl4q/performance,8v2ehep7/performance,soz4gaal/performance,9lysum4f/performance,adfg3esn/performance
757071872.0,0.29291429184377193,0.30547453090548515,0.26446144562214613,0.3159030098468065,0.3236140701919794,0.24479397572577,0.26461587753146887,0.31157514825463295,0.31427679397165775,0.2660023393109441,0.31440550088882446,0.34338387101888657,0.28331602457910776,0.3027108181267977,0.3170383796095848,0.31853792257606983,0.298254631459713,0.27596086263656616,0.2631387999281287,0.27400091383606195,0.2852571588009596,0.2637606216594577,0.31435996387153864,0.3218754641711712,0.2741447454318404,0.3237585574388504,0.26256563514471054,0.25544420164078474,0.2465838547796011,0.32221388816833496
761266176.0,0.287465438246727,0.3031613305211067,0.269931728951633,0.3020757418125868,0.3330192044377327,0.24994749575853348,0.2576695969328284,0.31372494623064995,0.31708367727696896,0.2742708306759596,0.32873441465198994,0.345907099545002,0.2855055648833513,0.2991057997569442,0.328323794528842,0.3280686214566231,0.30162564385682344,0.25600677262991667,0.27999639976769686,0.2619431661441922,0.2880936712026596,0.27599554695189,0.3267243914306164,0.30555239133536816,0.29047602973878384,0.31453282944858074,0.25819882191717625,0.27564236521720886,0.25124977715313435,0.32816567458212376
765460480.0,0.26890846341848373,0.3010743949562311,0.26547752134501934,0.3107208786532283,0.33129734359681606,0.25513832550495863,0.2568313777446747,0.31743056885898113,0.3284065518528223,0.2657971512526274,0.32214208506047726,0.3301249910145998,0.2939780503511429,0.3157895002514124,0.32682549953460693,0.32656334713101387,0.30536204762756824,0.2700459361076355,0.2808197345584631,0.28003483079373837,0.2944809701293707,0.27556351386010647,0.3271804414689541,0.3174028620123863,0.28093039989471436,0.32767699658870697,0.2631007041782141,0.26967771630734205,0.24869497679173946,0.3237514980137348
766509056.0,0.2795047340914607,0.2913445206359029,0.26659801322966814,0.30043012369424105,0.33971597999334335,0.251645190641284,0.2775948103517294,0.318407716229558,0.32138148322701454,0.27355556283146143,0.3139190450310707,0.3406789656728506,0.2776423403993249,0.3144615665078163,0.3352001905441284,0.3277346957474947,0.30406128615140915,0.2737744329497218,0.2843618867918849,0.29121364559978247,0.29942719265818596,0.27214896585792303,0.32306762784719467,0.3224074710160494,0.2769305184483528,0.32938928343355656,0.25519468262791634,0.2632832108065486,0.24857492558658123,0.32305221259593964
787480576.0,0.2891740668565035,0.3181336671113968,0.2851776471361518,0.33370595425367355,0.3407566733658314,0.25121819134801626,0.2738190283998847,0.3269611541181803,0.33824508637189865,0.27199630346149206,0.3302565049380064,0.35636669397354126,0.3118157163262367,0.3170403093099594,0.3316400647163391,0.33070724830031395,0.3157751802355051,0.2777259834110737,0.2934330031275749,0.29215610958635807,0.2829804550856352,0.2849570391699672,0.3239720091223717,0.32099539786577225,0.30489764735102654,0.33622318878769875,0.28533179499208927,0.2671685582026839,0.24900764785706997,0.325332660228014
794820608.0,0.2988582197576761,0.31731634773314,0.28130789287388325,0.33677375316619873,0.34593222476541996,0.26622404158115387,0.2803289284929633,0.33400466851890087,0.3432898223400116,0.2891369257122278,0.3388422317802906,0.3487396016716957,0.3038833513855934,0.3250491824001074,0.3376775924116373,0.3421656396239996,0.3253386653959751,0.29158660024404526,0.29303344525396824,0.29492362029850483,0.29595724400132895,0.2990576848387718,0.33420545421540737,0.31754182279109955,0.29684569872915745,0.33961431309580803,0.28749456349760294,0.27069478668272495,0.25005785562098026,0.3471326567232609
800063488.0,0.314479136839509,0.3191547077149153,0.27472461201250553,0.32931509986519814,0.36419903114438057,0.2779425261542201,0.27533267717808485,0.33159886859357357,0.33288066647946835,0.28830218873918056,0.33793677762150764,0.3578586168587208,0.31460259668529034,0.3324459735304117,0.35355766862630844,0.34345899522304535,0.31351472064852715,0.29760692082345486,0.2842786740511656,0.29447206389158964,0.29525346867740154,0.2934239748865366,0.33218011260032654,0.34234410896897316,0.31171321123838425,0.34332265704870224,0.2806169427931309,0.27544571831822395,0.2476963046938181,0.3262162394821644
805306368.0,0.30892224982380867,0.3167861048132181,0.27741773519665003,0.34685053676366806,0.36232603155076504,0.2748821685090661,0.28353934176266193,0.3409807812422514,0.34320757910609245,0.28403828106820583,0.3587492033839226,0.3563221711665392,0.3210526704788208,0.3175532966852188,0.3635120000690222,0.34424054995179176,0.32546859607100487,0.3007839433848858,0.29345030058175325,0.3032001070678234,0.2959058275446296,0.3012619763612747,0.3399935122579336,0.31660342775285244,0.30667570419609547,0.3424569759517908,0.28293529339134693,0.2730686068534851,0.26215450279414654,0.33897550590336323
809500672.0,0.3112076297402382,0.31805074121803045,0.2844505328685045,0.34891558066010475,0.3682188391685486,0.28792286477983,0.2894212482497096,0.3256274741142988,0.3448033183813095,0.2796133188530803,0.3295136094093323,0.3722316827625036,0.31532737147063017,0.31287151761353016,0.36841847002506256,0.3507466148585081,0.33164833299815655,0.3023044280707836,0.29127548448741436,0.30278859939426184,0.31559302285313606,0.31083917804062366,0.3500283360481262,0.3370926156640053,0.31700171530246735,0.3473703321069479,0.2885159756988287,0.29212883673608303,0.2599930139258504,0.34958894923329353
811597824.0,0.32016229070723057,0.32855632714927197,0.2853082939982414,0.3516782894730568,0.35782663710415363,0.2747996561229229,0.2839104877784848,0.3318214863538742,0.34418363496661186,0.2886552968993783,0.3415527921169996,0.35197439789772034,0.3222693894058466,0.3375413902103901,0.3589669447392225,0.35648735240101814,0.3292335979640484,0.30718191154301167,0.30298507027328014,0.3020830424502492,0.30643344298005104,0.3121353052556515,0.3283520173281431,0.3470962606370449,0.31542228907346725,0.3493627645075321,0.29588779248297215,0.2803491959348321,0.2660428239032626,0.34238008596003056
812646400.0,0.31192201003432274,0.31347399577498436,0.2879671975970268,0.3443502113223076,0.3644267935305834,0.2930450960993767,0.2924929540604353,0.3319933880120516,0.34762900974601507,0.27623481396585703,0.33304343186318874,0.36778349429368973,0.3250416722148657,0.33776402473449707,0.34234747663140297,0.3486717361956835,0.3285478353500366,0.29155972599983215,0.3101046737283468,0.3034760057926178,0.3006858257576823,0.3096819780766964,0.35995229706168175,0.3423255104571581,0.32800548896193504,0.3492560610175133,0.28612132743000984,0.286632745526731,0.2689880970865488,0.3511746823787689
813694976.0,0.3248317465186119,0.3165769297629595,0.2921883622184396,0.34188722260296345,0.36065720207989216,0.2861642325296998,0.2939542345702648,0.32859177701175213,0.3469810374081135,0.28542772587388754,0.34609412774443626,0.3534598182886839,0.3167219515889883,0.3353362251073122,0.3497996926307678,0.36053075827658176,0.3266246821731329,0.3055904172360897,0.30960287526249886,0.31083252653479576,0.2964475881308317,0.3101436700671911,0.3493290673941374,0.34144831262528896,0.3180614225566387,0.34217958338558674,0.28532496467232704,0.2915258500725031,0.2673514159396291,0.32705328054726124
818937856.0,0.3107622843235731,0.31744186766445637,0.2830999055877328,0.3425897490233183,0.3560081869363785,0.2838080208748579,0.29609494656324387,0.34721948951482773,0.35222500190138817,0.28933216258883476,0.3437830414623022,0.3525203224271536,0.32836077362298965,0.32273287884891033,0.3539859503507614,0.367696488276124,0.3251952454447746,0.3000867310911417,0.2997702471911907,0.31176972575485706,0.30215955525636673,0.3101473543792963,0.3465052843093872,0.3512934446334839,0.32728826999664307,0.3560802210122347,0.2927222726866603,0.29248536564409733,0.26683126017451286,0.34590195678174496
827326464.0,0.3213538993149996,0.3223697151988745,0.2946504261344671,0.3381122834980488,0.36579577066004276,0.2852866165339947,0.29590740986168385,0.350369356572628,0.3547235745936632,0.2983150351792574,0.3442801181226969,0.3639365155249834,0.3283037319779396,0.324458921328187,0.353362113237381,0.3670115936547518,0.3404993358999491,0.3198825139552355,0.2992399726063013,0.3196543175727129,0.300920644775033,0.3263610452413559,0.3608278911560774,0.3322097808122635,0.32133342511951923,0.3550608977675438,0.29390077106654644,0.28610955737531185,0.2715671416372061,0.35358740016818047
828375040.0,0.3314363472163677,0.3312810901552439,0.29142206348478794,0.33340513706207275,0.36927516758441925,0.2904140567407012,0.29737759195268154,0.34672872349619865,0.36251287907361984,0.2903324253857136,0.35568287409842014,0.3719372060149908,0.31731304712593555,0.35142476856708527,0.3581306003034115,0.3580728769302368,0.3182047987356782,0.3138310834765434,0.30941484309732914,0.32587958686053753,0.3097202032804489,0.30947694182395935,0.3556965421885252,0.3422259520739317,0.32405295222997665,0.37261179089546204,0.29862083960324526,0.28870618250221014,0.2633659318089485,0.352519690990448
836763648.0,0.34079510532319546,0.3249256815761328,0.3059299010783434,0.33940468542277813,0.3647084441035986,0.28639256581664085,0.2827523583546281,0.3624655567109585,0.35871043242514133,0.2997831739485264,0.3435828145593405,0.3617887329310179,0.3408524189144373,0.34226068295538425,0.36009207367897034,0.35662095062434673,0.3412776403129101,0.32596008479595184,0.2988917324692011,0.3200706001371145,0.3210221640765667,0.31928250566124916,0.36794122122228146,0.34990045242011547,0.3310611303895712,0.3682339768856764,0.29521486163139343,0.29001028556376696,0.2754685152322054,0.3459770604968071
846200832.0,0.33738588355481625,0.3448784090578556,0.3013692479580641,0.3452270496636629,0.3732698895037174,0.29092654027044773,0.3000306263566017,0.345497177913785,0.36947953701019287,0.3177751749753952,0.36026259139180183,0.36366219632327557,0.3406151421368122,0.33548602648079395,0.3510111588984728,0.3715631514787674,0.3371066153049469,0.32282619923353195,0.3099522665143013,0.3270264808088541,0.32993485033512115,0.33686366491019726,0.38562082685530186,0.35645228438079357,0.3318554610013962,0.3829193115234375,0.31538585014641285,0.2926080450415611,0.2816386893391609,0.34334020502865314
855638016.0,0.34982891753315926,0.35711839981377125,0.3051417637616396,0.36479236744344234,0.3700922541320324,0.3013352770358324,0.3022785661742091,0.3580809962004423,0.3646700158715248,0.31567668728530407,0.3758613672107458,0.3847695980221033,0.36622712947428226,0.3556618671864271,0.3661840818822384,0.3856996688991785,0.35305067524313927,0.32815912924706936,0.32456422224640846,0.3365129493176937,0.3203363101929426,0.35754508152604103,0.359738502651453,0.35546398535370827,0.33656719140708447,0.38232289999723434,0.31799527630209923,0.2960899341851473,0.28615996707230806,0.35422414541244507
871366656.0,0.3532179407775402,0.353058360517025,0.32384698279201984,0.3691042996942997,0.39029662497341633,0.30474352836608887,0.30713600292801857,0.358453331515193,0.3632061369717121,0.3116131741553545,0.3612425122410059,0.38392993435263634,0.352339930832386,0.3612434435635805,0.3752661310136318,0.3765706028789282,0.3556899018585682,0.34400142543017864,0.3486715368926525,0.32565516512840986,0.334475826472044,0.33604516834020615,0.36145568266510963,0.3616511933505535,0.3596238140016794,0.3728520628064871,0.31753817945718765,0.3252958692610264,0.2923277709633112,0.3871495258063078
880803840.0,0.3462598919868469,0.34624902717769146,0.3325588870793581,0.36778579466044903,0.38620648719370365,0.3067891951650381,0.32521225325763226,0.3784455191344023,0.39906718768179417,0.33097052574157715,0.3707721680402756,0.3849647603929043,0.34975043684244156,0.3663453198969364,0.36981087177991867,0.3724627699702978,0.35994596779346466,0.34547719545662403,0.3463680800050497,0.3274126499891281,0.3492637313902378,0.34170887991786003,0.3551170453429222,0.3665305618196726,0.366124777123332,0.38803569599986076,0.31717162393033504,0.30261486675590277,0.30005631409585476,0.3947881609201431
888143872.0,0.36296578124165535,0.35569709725677967,0.33146352134644985,0.37999542988836765,0.39471088349819183,0.3273312412202358,0.3301049526780844,0.3838521596044302,0.38370502181351185,0.3476803470402956,0.37853738479316235,0.3919323831796646,0.3753513880074024,0.38585430569946766,0.3866780046373606,0.3824261389672756,0.3546238597482443,0.3544231466948986,0.34675607457756996,0.3359952922910452,0.34312671422958374,0.3417141083627939,0.38462022691965103,0.39111870527267456,0.3598251063376665,0.37768932059407234,0.3113292772322893,0.3227003123611212,0.3030311008915305,0.376016303896904
905969664.0,0.34104236774146557,0.3686422389000654,0.3286923076957464,0.3833352345973253,0.40083393454551697,0.34488250873982906,0.34313046745955944,0.39726230315864086,0.39976401813328266,0.34188772924244404,0.3867876585572958,0.3934962674975395,0.3801870010793209,0.38174191676080227,0.3736848123371601,0.3795409630984068,0.34041973762214184,0.3325472269207239,0.35360507294535637,0.3507516197860241,0.3476804569363594,0.36445034854114056,0.37354754842817783,0.38109865970909595,0.37589375860989094,0.3812535498291254,0.34140852838754654,0.33157437667250633,0.3011732194572687,0.4060947559773922
908066816.0,0.3537073004990816,0.3594485130161047,0.3207506537437439,0.3800358660519123,0.3881133534014225,0.34012247435748577,0.3262683805078268,0.3708895556628704,0.40487280674278736,0.33995367772877216,0.3928391356021166,0.3852273393422365,0.36606990545988083,0.3781402315944433,0.3780926037579775,0.39731515385210514,0.34501370228827,0.3356958106160164,0.3414918426424265,0.3467918112874031,0.3655776586383581,0.3529701940715313,0.3903435431420803,0.3886104114353657,0.38311936892569065,0.39207673631608486,0.3533784244209528,0.3188119884580374,0.31360568292438984,0.4040002319961786
915406848.0,0.3578719701617956,0.3582760076969862,0.34710155241191387,0.39030803367495537,0.40500535257160664,0.32633936405181885,0.3415960278362036,0.3978812452405691,0.404931154102087,0.336172616109252,0.3826443590223789,0.39873843267560005,0.38987018913030624,0.38041661120951176,0.39312506653368473,0.3854964077472687,0.35718405060470104,0.3556767050176859,0.3499354850500822,0.35217859223484993,0.3478829264640808,0.3682256080210209,0.39030090160667896,0.3754759971052408,0.38232910819351673,0.3972848616540432,0.34935287758708,0.3232978153973818,0.3177312444895506,0.4070304185152054
919601152.0,0.3530937898904085,0.3810512851923704,0.33230071514844894,0.39573549665510654,0.40235426649451256,0.34212914668023586,0.35415104031562805,0.3886511083692312,0.40437876991927624,0.33675771206617355,0.3903574701398611,0.396670700982213,0.3743179067969322,0.37118935212492943,0.38741183280944824,0.39153244718909264,0.3482671622186899,0.35895710438489914,0.35919388569891453,0.3592640105634928,0.37083232402801514,0.37500983849167824,0.3875582851469517,0.3823398984968662,0.3873786833137274,0.41164189763367176,0.33910895697772503,0.32671008259058,0.31016415171325207,0.4060401301831007
923795456.0,0.37193265184760094,0.39316810108721256,0.3329428993165493,0.40032595582306385,0.41530008986592293,0.33328308165073395,0.3531739879399538,0.394555589184165,0.4078333768993616,0.33443762362003326,0.38856516033411026,0.4189084507524967,0.3754397723823786,0.37674637511372566,0.38359502516686916,0.3956116661429405,0.3448247741907835,0.35601835511624813,0.34649339877068996,0.3578764796257019,0.3520577270537615,0.3713823724538088,0.3974023889750242,0.377294784411788,0.37494163401424885,0.39594289287924767,0.3443110529333353,0.3423976134508848,0.3145588058978319,0.4049172941595316
938475520.0,0.3688954319804907,0.38659905828535557,0.364210432395339,0.3972492180764675,0.4121983163058758,0.3488891199231148,0.3526765648275614,0.39660282991826534,0.4232491645962,0.3393032308667898,0.4053588677197695,0.42899486795067787,0.3784247152507305,0.385644668713212,0.3851658944040537,0.4019421171396971,0.34722231328487396,0.36402465775609016,0.35089018009603024,0.3587218951433897,0.35911184549331665,0.38488263078033924,0.3916558511555195,0.39909640327095985,0.3959002736955881,0.40796083584427834,0.3473035339266062,0.35525076277554035,0.31367052905261517,0.4074928034096956
944766976.0,0.3698338009417057,0.36435074731707573,0.3475184515118599,0.39107188396155834,0.4194499980658293,0.3555300422012806,0.3537811003625393,0.4036201164126396,0.418859850615263,0.3505199048668146,0.4107870887964964,0.39232468232512474,0.39376331493258476,0.39173789881169796,0.3908783979713917,0.3964306302368641,0.36742944456636906,0.3822246827185154,0.3479188662022352,0.344260361045599,0.3721850458532572,0.39235831424593925,0.4069860838353634,0.4050346203148365,0.3843511715531349,0.4164008069783449,0.35396750643849373,0.35752702690660954,0.32418182119727135,0.4067176841199398
961544192.0,0.38375974260270596,0.37421401403844357,0.35789541341364384,0.40921388380229473,0.40545185655355453,0.3669438883662224,0.36485506780445576,0.40017519518733025,0.4297914709895849,0.35224938578903675,0.41040775179862976,0.402512488886714,0.383913516998291,0.40470164455473423,0.3978155869990587,0.4140697065740824,0.37889075092971325,0.3720006216317415,0.3687387891113758,0.3667363468557596,0.368307638913393,0.38154667988419533,0.4151798840612173,0.40328689478337765,0.3948250897228718,0.4080995135009289,0.3756137974560261,0.3549182768911123,0.3365621343255043,0.4072160143405199
966787072.0,0.3884397689253092,0.37723036110401154,0.34988474287092686,0.41792652755975723,0.41289146058261395,0.3804972320795059,0.3673034589737654,0.4154764246195555,0.42580857686698437,0.35806966572999954,0.41995643824338913,0.4085790738463402,0.40117243491113186,0.41027632914483547,0.408396290615201,0.41297251731157303,0.37390148267149925,0.3720956966280937,0.36962974444031715,0.3717292584478855,0.384621974080801,0.3666557800024748,0.40973956510424614,0.40764295496046543,0.3976096995174885,0.42160156182944775,0.37225635536015034,0.3592837378382683,0.3304668143391609,0.41169225610792637
967835648.0,0.3709242679178715,0.38858094811439514,0.36422345973551273,0.41292879357934,0.4293431155383587,0.35623177140951157,0.37667866237461567,0.39950395934283733,0.42054182291030884,0.350659204646945,0.40866200625896454,0.42113824002444744,0.3934625890105963,0.40110802836716175,0.40707236528396606,0.407398983836174,0.36415935307741165,0.3823310136795044,0.36643561720848083,0.37144649401307106,0.3798356093466282,0.39384399726986885,0.4196373652666807,0.4150615241378546,0.3789973445236683,0.42136129923164845,0.36971165612339973,0.352604478597641,0.3461298495531082,0.4133908860385418
976224256.0,0.3766862191259861,0.3829768057912588,0.3543317783623934,0.40376755595207214,0.42571982741355896,0.3637738712131977,0.3845043368637562,0.42112981528043747,0.4094917569309473,0.3496840465813875,0.4226330816745758,0.4196545295417309,0.39005610160529613,0.42220199294388294,0.3964505922049284,0.4142651353031397,0.36659702844917774,0.39421570859849453,0.37776875868439674,0.3788479808717966,0.35855258256196976,0.38713204860687256,0.4277561828494072,0.4274901542812586,0.39360618963837624,0.4274488538503647,0.3826444260776043,0.37046482414007187,0.33777483738958836,0.4212168287485838
978321408.0,0.385891268029809,0.4041270427405834,0.33764793537557125,0.4054508376866579,0.4178781621158123,0.3770429063588381,0.38452264852821827,0.41806753911077976,0.43950492702424526,0.3482953868806362,0.4093538373708725,0.4229935258626938,0.3893880657851696,0.41571856662631035,0.41953512094914913,0.40745330788195133,0.3737402446568012,0.3814470022916794,0.3665962275117636,0.36538331769406796,0.3694693762809038,0.3854991402477026,0.4226096011698246,0.40172587521374226,0.4038589261472225,0.4397779516875744,0.3739037960767746,0.3532404750585556,0.34771813452243805,0.41639353707432747
984612864.0,0.3956057596951723,0.399963965639472,0.36577667854726315,0.40901961736381054,0.421173894777894,0.3760654330253601,0.38626223616302013,0.4220040664076805,0.41934253461658955,0.37504902854561806,0.42819978296756744,0.4276684243232012,0.39968412183225155,0.42797474563121796,0.4144856743514538,0.4225632753223181,0.3711161147803068,0.3933950327336788,0.3666219115257263,0.3933249544352293,0.3716676514595747,0.390594644472003,0.42536561004817486,0.41022373735904694,0.3919512517750263,0.41934351436793804,0.38234206289052963,0.37769076973199844,0.34445307217538357,0.4192949887365103
987758592.0,0.39096770994365215,0.3948463127017021,0.36569322645664215,0.4239302836358547,0.4150519631803036,0.37724240124225616,0.39553842321038246,0.4241741895675659,0.4328752066940069,0.3689880147576332,0.41163000278174877,0.4225021190941334,0.3928716015070677,0.4267284944653511,0.4154859371483326,0.4221569560468197,0.3695753738284111,0.38061854988336563,0.3689575716853142,0.389701783657074,0.40004595182836056,0.3906314857304096,0.437191853299737,0.42150095477700233,0.3913046848028898,0.4182203747332096,0.3730708844959736,0.3776895347982645,0.3446984179317951,0.4140707738697529
988807168.0,0.3912166263908148,0.39380611293017864,0.3721623383462429,0.40517167188227177,0.41672223061323166,0.35878635197877884,0.3954333830624819,0.39976693876087666,0.41239198483526707,0.3626101128757,0.41690801829099655,0.4326728042215109,0.38923497311770916,0.4241343252360821,0.4117339663207531,0.41861562989652157,0.38680763728916645,0.3807181045413017,0.37566185742616653,0.37193663604557514,0.37915781140327454,0.4117716792970896,0.4108152352273464,0.41821516677737236,0.418562201783061,0.44465486519038677,0.38671668246388435,0.36364482156932354,0.3452355470508337,0.4154490511864424
995098624.0,0.405588598921895,0.40226493775844574,0.3627829048782587,0.418330367654562,0.4228470455855131,0.3742728289216757,0.4050482641905546,0.4109174180775881,0.42005721665918827,0.37723460607230663,0.4291840512305498,0.4367204084992409,0.41132064163684845,0.4160135742276907,0.40747074596583843,0.4290879964828491,0.37357220984995365,0.39264171943068504,0.3594767488539219,0.3873431012034416,0.38800571858882904,0.4024703297764063,0.43681266345083714,0.4140975847840309,0.3901184219866991,0.4144992474466562,0.3789649736136198,0.37080145813524723,0.3503028191626072,0.4240279123187065
1003487232.0,0.41544971242547035,0.4002333637326956,0.3738051988184452,0.41205050982534885,0.42329406924545765,0.3800053261220455,0.37770168855786324,0.41985924541950226,0.43060056678950787,0.37862134352326393,0.42277015931904316,0.437816746532917,0.4140131715685129,0.4385726936161518,0.4130203742533922,0.432809766381979,0.38163708709180355,0.38237553276121616,0.37899503856897354,0.37510183826088905,0.3895847946405411,0.41416609287261963,0.431596040725708,0.41733857803046703,0.41530761681497097,0.41816844791173935,0.39586008340120316,0.3640396650880575,0.3557779062539339,0.437159588560462
1012924416.0,0.407201312482357,0.39362027309834957,0.38902488350868225,0.4198013413697481,0.435668021440506,0.3853467106819153,0.39265510253608227,0.41484156996011734,0.4433891288936138,0.37745230086147785,0.4208537768572569,0.44285091757774353,0.4051273297518492,0.4223019927740097,0.41036928072571754,0.41930757462978363,0.39402396231889725,0.3780885152518749,0.3886836227029562,0.37894996255636215,0.39469846710562706,0.41651011630892754,0.44850536063313484,0.41981864906847477,0.410103689879179,0.44139023683965206,0.3873701822012663,0.3755798954516649,0.35678992979228497,0.42357391864061356
1022361600.0,0.3966863341629505,0.39573689736425877,0.36962661147117615,0.41204856522381306,0.4439239650964737,0.3817609939724207,0.392754215747118,0.42562513425946236,0.4426202457398176,0.38805860839784145,0.4315006919205189,0.44734711945056915,0.41618553176522255,0.4189497325569391,0.41422488540410995,0.4333254024386406,0.39140472933650017,0.403651749715209,0.3903816547244787,0.3902523647993803,0.3962483648210764,0.4131229817867279,0.44444020837545395,0.4301673676818609,0.41281017661094666,0.43524980545043945,0.387532452121377,0.3676838297396898,0.3610808979719877,0.4510105215013027
1025507328.0,0.4183444734662771,0.41525163501501083,0.39175442047417164,0.41265989281237125,0.4252759963274002,0.3944155424833298,0.41020076908171177,0.42715633288025856,0.44561326690018177,0.39300765842199326,0.4250593241304159,0.44689903408288956,0.4149937517940998,0.44344895146787167,0.42036062479019165,0.43662469647824764,0.3956434428691864,0.3892367463558912,0.3910532798618078,0.38633352145552635,0.4064839668571949,0.4189193341881037,0.44441574439406395,0.40291041135787964,0.4158959612250328,0.4367477521300316,0.3969771806150675,0.3761847745627165,0.35732347145676613,0.44603471644222736
1028653056.0,0.4004212077707052,0.39698347821831703,0.4031392429023981,0.4267133269459009,0.4152207989245653,0.39661105163395405,0.4105768986046314,0.4292515553534031,0.4543076492846012,0.38910062797367573,0.4143955484032631,0.45009384118020535,0.4061126131564379,0.44277097284793854,0.4155546687543392,0.4427246879786253,0.4065738879144192,0.37936205975711346,0.3923588115721941,0.38581110537052155,0.39661234244704247,0.41510374285280704,0.42860304564237595,0.4090257491916418,0.43195495940744877,0.4430470336228609,0.3958400059491396,0.36865745671093464,0.38194739632308483,0.455458402633667
1029701632.0,0.41222857497632504,0.41531615518033504,0.383417721837759,0.40417322143912315,0.4288471098989248,0.38209444284439087,0.41511400416493416,0.4290018081665039,0.4486871473491192,0.3984678592532873,0.4214246291667223,0.4415878392755985,0.4066065475344658,0.437062444165349,0.4151626005768776,0.43222021125257015,0.3936091735959053,0.378743352368474,0.3939519487321377,0.38617548905313015,0.3997518103569746,0.4106680005788803,0.4410500917583704,0.43540770933032036,0.418740127235651,0.44229928590357304,0.3937692828476429,0.37781419046223164,0.3639495186507702,0.45341735146939754
1033895936.0,0.41088089533150196,0.39492869190871716,0.3924444913864136,0.42214047722518444,0.4458021055907011,0.39350477792322636,0.411293288692832,0.425972918048501,0.45633023604750633,0.39055360481143,0.4237975813448429,0.4353739805519581,0.41638634726405144,0.4471732843667269,0.4188338313251734,0.4509272985160351,0.4011464845389128,0.40038210712373257,0.40105583332479,0.38845319859683514,0.40165505185723305,0.41778223775327206,0.4451191872358322,0.43865315057337284,0.4069394040852785,0.44573070481419563,0.4089066833257675,0.3770875930786133,0.37129232101142406,0.45584760047495365
1034944512.0,0.4174586497247219,0.39360545203089714,0.37281934544444084,0.43045962788164616,0.4343871660530567,0.39052586257457733,0.41543413512408733,0.4283188581466675,0.45032912865281105,0.40370723232626915,0.40524206310510635,0.44705127365887165,0.41248995438218117,0.4407110661268234,0.4282729234546423,0.4363904856145382,0.3863359931856394,0.4091703649610281,0.3935569263994694,0.38923087902367115,0.4057258404791355,0.41664282232522964,0.44262378104031086,0.39758251793682575,0.4065092206001282,0.4369689431041479,0.408614719286561,0.3718876335769892,0.3513255789875984,0.44841163605451584
1043333120.0,0.43427708372473717,0.4089905731379986,0.3856343813240528,0.43259591050446033,0.4376315753906965,0.3914003260433674,0.41576894000172615,0.42379826679825783,0.4422749038785696,0.40670963004231453,0.41163453459739685,0.43757531978189945,0.4200635887682438,0.4129547644406557,0.4288304001092911,0.4460831228643656,0.40351024828851223,0.39371203631162643,0.4094406943768263,0.3889362383633852,0.419690927490592,0.41566403582692146,0.44165870919823647,0.4255542289465666,0.4172199163585901,0.457981513813138,0.410505473613739,0.36780139803886414,0.36382417753338814,0.4486938938498497
1044381696.0,0.4090176708996296,0.39679400622844696,0.38065568171441555,0.4509573671966791,0.434868898242712,0.4196789488196373,0.41957608982920647,0.4260971937328577,0.4402355868369341,0.3896886259317398,0.4305937010794878,0.45563078485429287,0.4152002912014723,0.4466600604355335,0.41798625886440277,0.45468988083302975,0.4005181472748518,0.3984101116657257,0.4055470544844866,0.3913374375551939,0.4030406270176172,0.43178708106279373,0.4223873019218445,0.4228639677166939,0.43353758193552494,0.43775856867432594,0.39602401852607727,0.3712288234382868,0.37011790089309216,0.45217321440577507
1046478848.0,0.42751740477979183,0.41386364214122295,0.39197019673883915,0.45586706325411797,0.44238014332950115,0.3950993251055479,0.40400382317602634,0.44012150540947914,0.4315719176083803,0.40471506491303444,0.412570146843791,0.45986334793269634,0.4033907037228346,0.43743717297911644,0.4377586990594864,0.45129964128136635,0.3946151826530695,0.39585662819445133,0.41470380313694477,0.40576920099556446,0.42826998606324196,0.4436708986759186,0.44049243070185184,0.4291943721473217,0.41857975348830223,0.4533737078309059,0.3997466713190079,0.3836585935205221,0.3705252967774868,0.4418106395751238
1049624576.0,0.4125721212476492,0.4172669481486082,0.3917825762182474,0.4502814281731844,0.4309695474803448,0.403870340436697,0.4014329295605421,0.44373671151697636,0.4429397638887167,0.4048506021499634,0.41241980716586113,0.44931960105895996,0.42364449985325336,0.4435381852090359,0.4271663837134838,0.4551306292414665,0.4150980692356825,0.4024581741541624,0.40115189366042614,0.3955548368394375,0.4137477409094572,0.41786117665469646,0.43062364123761654,0.4288827385753393,0.4233786892145872,0.44363028183579445,0.39978258311748505,0.38857320696115494,0.3643074668943882,0.45639566890895367
