_step,0ijzjgez/performance,o6h4gxel/performance,mynx3znr/performance,0m3f4hi7/performance,ysa26f2x/performance,2m3hkyj0/performance,35er9m8w/performance,m9rzeoqe/performance,ljjvx7mw/performance,lepdlh5k/performance,l4js5vdt/performance,kfk4rjzi/performance,w46k4y7f/performance,8juwiqli/performance,ht4k8745/performance,v3nkpjva/performance,8pudt8ca/performance,qpa5qjdt/performance,gpt7mijy/performance,qsqgi8rr/performance,u0g2sfwl/performance,b71s6gzq/performance,bccphubb/performance,fryfjlwg/performance,frdji44f/performance,fou2xw16/performance,dxbjmwgn/performance,e99y2yva/performance,fmycqkpu/performance,eq4chqvl/performance
718274560.0,0.20032181218266487,0.20721506234258413,0.20982361305505037,0.2137673506513238,0.20322445966303349,0.2016632566228509,0.20678594429045916,0.20708924159407616,0.35253725200891495,0.21204299665987492,0.19679959770292044,0.21414399705827236,0.31446374021470547,0.20398191548883915,0.22724152263253927,0.20415584277361631,0.2030502138659358,0.21190347336232662,0.20640476793050766,0.2115765092894435,0.20727228838950396,0.2209401959553361,0.20071647129952908,0.20928173791617155,0.21215044613927603,0.21075942553579807,0.20646703615784645,0.22001417260617018,0.20340353902429342,0.23096934519708157
723517440.0,0.19960436038672924,0.20499226171523333,0.21015195921063423,0.20889225788414478,0.20631335582584143,0.206024500541389,0.21007505431771278,0.20214558579027653,0.3510219920426607,0.2125309370458126,0.19759700819849968,0.21765027102082968,0.31387647427618504,0.20938454195857048,0.22686675656586885,0.20421374216675758,0.20010568387806416,0.20998001657426357,0.20604691095650196,0.21465759072452784,0.20201776176691055,0.2205367088317871,0.20364357810467482,0.21365909092128277,0.21374589763581753,0.21009998675435781,0.20942849293351173,0.22122048120945692,0.20422799792140722,0.23404437117278576
726663168.0,0.2003079168498516,0.20605874434113503,0.21079127583652735,0.2126960651949048,0.20386253762990236,0.20816901233047247,0.21267706342041492,0.20523809734731913,0.3458912558853626,0.21275390684604645,0.1988883763551712,0.21894878335297108,0.31617580354213715,0.2103282818570733,0.23094899021089077,0.20320249162614346,0.202642522752285,0.21175749879330397,0.208372482098639,0.21519858948886395,0.20605150237679482,0.2213946906849742,0.19972223322838545,0.2145606642588973,0.21287114638835192,0.20964616257697344,0.20852226298302412,0.21891715750098228,0.2045971555635333,0.23082724399864674
732954624.0,0.20186476036906242,0.20552893076092005,0.2111033871769905,0.21727325022220612,0.2075296575203538,0.20456719305366278,0.2084673000499606,0.20925069507211447,0.35642887838184834,0.21426185499876738,0.20013033039867878,0.21864734310656786,0.32237772829830647,0.20917285047471523,0.23031583707779646,0.20811430551111698,0.20214789919555187,0.21133814193308353,0.20784236956387758,0.2175910882651806,0.20787549577653408,0.22327402513474226,0.20156111102551222,0.214941524900496,0.21144264470785856,0.21235753409564495,0.20762846525758505,0.2220161110162735,0.20542314741760492,0.23005394265055656
737148928.0,0.19998757261782885,0.2073532147333026,0.2117693843320012,0.21405673027038574,0.20802638959139585,0.20970251318067312,0.21258712466806173,0.2095140339806676,0.35869998671114445,0.2124367505311966,0.19987277686595917,0.2211532099172473,0.31368599832057953,0.20913992263376713,0.23351742699742317,0.20790133997797966,0.20211524702608585,0.21135458163917065,0.2097650896757841,0.21791247837245464,0.20737143978476524,0.22439817152917385,0.20235295314341784,0.2152633210644126,0.21494623459875584,0.21108627878129482,0.20785735175013542,0.22601904068142176,0.20460451859980822,0.23414580430835485
738197504.0,0.20237334538251162,0.20803656708449125,0.21395053900778294,0.21907296217978,0.20910457894206047,0.21048317290842533,0.2119432333856821,0.21018327679485083,0.3646825533360243,0.21304572373628616,0.19697969406843185,0.22225058544427156,0.31635825522243977,0.21197299845516682,0.23806075099855661,0.20800004620105028,0.20167234260588884,0.21167620830237865,0.20804917253553867,0.216220217756927,0.20744945853948593,0.22210767026990652,0.20098460279405117,0.21345548797398806,0.2172905346378684,0.208635569550097,0.20419125445187092,0.2245275815948844,0.20457662362605333,0.22974980808794498
742391808.0,0.20435880403965712,0.20645969081670046,0.21437892969697714,0.216650758869946,0.21010671835392714,0.2108302814885974,0.21187173295766115,0.21166303101927042,0.3563105911016464,0.20864509418606758,0.20143229980021715,0.22119299229234457,0.3189306762069464,0.2127432506531477,0.2320163007825613,0.20580687373876572,0.20654562022536993,0.21251637488603592,0.212271218188107,0.2174166226759553,0.2075426373630762,0.22120868787169456,0.2033429741859436,0.2141941711306572,0.21393297240138054,0.21563013456761837,0.21016018651425838,0.23022923059761524,0.20662372093647718,0.23223498463630676
757071872.0,0.2042072145268321,0.20946365967392921,0.21576907765120268,0.21234772261232138,0.21140492148697376,0.2103844303637743,0.213657908141613,0.21385129913687706,0.3719021175056696,0.2165458770468831,0.20348374173045158,0.22685038298368454,0.3210668843239546,0.21348307467997074,0.2474819403141737,0.20880599413067102,0.20418970566242933,0.21348486095666885,0.21222282014787197,0.21878018975257874,0.21103212982416153,0.22561789397150278,0.20489948987960815,0.2127796085551381,0.2176527725532651,0.21751093491911888,0.20257807336747646,0.2355986898764968,0.20669834315776825,0.23008843790739775
761266176.0,0.20189422834664583,0.20875367987900972,0.21774687059223652,0.21767630148679018,0.20947436150163412,0.20999037474393845,0.21139703411608934,0.21526510454714298,0.38802208937704563,0.21578262094408274,0.20432579889893532,0.22392620239406824,0.322329543530941,0.21093590650707483,0.24147640261799097,0.20917017851024866,0.2056555040180683,0.21722955256700516,0.21511723566800356,0.22285102121531963,0.2119764881208539,0.22364665754139423,0.20347944553941488,0.21400662325322628,0.2179365698248148,0.21933195274323225,0.2009174795821309,0.23482963629066944,0.21063096448779106,0.23790208995342255
765460480.0,0.20314750354737043,0.20863967295736074,0.21471355576068163,0.21895457338541746,0.20916678570210934,0.21153996232897043,0.21315949968993664,0.21742452215403318,0.3936002142727375,0.2159137362614274,0.2000544760376215,0.23197621013969183,0.3234517853707075,0.2140398034825921,0.24502046220004559,0.21277456637471914,0.20778543315827847,0.21452212799340487,0.2118621338158846,0.22220424003899097,0.21043795067816973,0.22572121117264032,0.20631736516952515,0.21477596182376146,0.21674514096230268,0.21692945901304483,0.20125287026166916,0.24208730459213257,0.21098533924669027,0.2367188036441803
766509056.0,0.20284061040729284,0.2100462056696415,0.21409595850855112,0.21730916760861874,0.21330788172781467,0.20999322179704905,0.214561247266829,0.21356221288442612,0.3768148813396692,0.21374770253896713,0.2045078882947564,0.22925813682377338,0.31915003433823586,0.21262260898947716,0.25230676867067814,0.21281625051051378,0.20352431945502758,0.21318787802010775,0.21558630838990211,0.22415201645344496,0.20740159321576357,0.22586158569902182,0.20291275158524513,0.21598670817911625,0.21967643406242132,0.21786174550652504,0.2028422262519598,0.24182165507227182,0.20620534382760525,0.23288678377866745
787480576.0,0.20868236850947142,0.21244481671601534,0.2164120376110077,0.2208518898114562,0.21765007637441158,0.21714290417730808,0.2156258663162589,0.22005139850080013,0.4080196600407362,0.21839735563844442,0.20663173776119947,0.23937573935836554,0.32699823938310146,0.2182524837553501,0.2667712941765785,0.2125152200460434,0.21037748456001282,0.21635361667722464,0.21789178159087896,0.22030274383723736,0.2141551384702325,0.23140548262745142,0.2057767417281866,0.2141721248626709,0.22745724767446518,0.21838622074574232,0.2046898053959012,0.25364405009895563,0.20927377697080374,0.2398666264489293
794820608.0,0.21009536460042,0.21275151148438454,0.217175405472517,0.22159682866185904,0.21800560597330332,0.21397532988339663,0.21951100882142782,0.21793673001229763,0.40874474309384823,0.22575522866100073,0.20773285906761885,0.23917750176042318,0.3459052126854658,0.21693686489015818,0.26261549815535545,0.21351274009793997,0.2093276074156165,0.2167942374944687,0.2192595014348626,0.22257425263524055,0.2160236444324255,0.2341485172510147,0.2064107609912753,0.21764539182186127,0.22910359129309654,0.22059093788266182,0.20857944060117006,0.2581123746931553,0.2112259492278099,0.24143412988632917
800063488.0,0.20975106302648783,0.21219442784786224,0.2219777125865221,0.22638720460236073,0.2159825572744012,0.2111008344218135,0.2200278202071786,0.21742395870387554,0.43436223827302456,0.2239274214953184,0.2065183687955141,0.2380095859989524,0.34003070183098316,0.2221623593941331,0.2603935692459345,0.2142028659582138,0.21124818082898855,0.2222595838829875,0.2180588860064745,0.2203926518559456,0.21101543866097927,0.23321488685905933,0.20938380435109138,0.22243616171181202,0.22676905151456594,0.22190577257424593,0.20616780873388052,0.26016542315483093,0.21229426097124815,0.24376944545656443
805306368.0,0.2123892279341817,0.21322841104120016,0.2185694072395563,0.22557675186544657,0.22283573728054762,0.21570097096264362,0.22186297085136175,0.2188683757558465,0.4194466546177864,0.22640542313456535,0.2092907540500164,0.23986543249338865,0.3436850644648075,0.22146603930741549,0.2645648820325732,0.21070031635463238,0.2087915102019906,0.22024699859321117,0.2204718766734004,0.2263265224173665,0.21003135107457638,0.2277023969218135,0.20852899365127087,0.22214850690215826,0.22580291610211134,0.22134462092071772,0.20738593488931656,0.26662428490817547,0.2120877644047141,0.2453234540298581
809500672.0,0.21028718072921038,0.2178361378610134,0.21644210070371628,0.22184341121464968,0.21933216601610184,0.21623151656240225,0.22396114841103554,0.21923839952796698,0.39724272675812244,0.2271381625905633,0.2103927657008171,0.2419920526444912,0.3595774248242378,0.22361676953732967,0.2773556727916002,0.2124043833464384,0.21315222419798374,0.22201013285666704,0.2189259808510542,0.22713047731667757,0.21421476267278194,0.23781368229538202,0.20891173649579287,0.22360956482589245,0.22689120844006538,0.22705455962568521,0.20994171779602766,0.26891771145164967,0.21503869909793139,0.2552838623523712
811597824.0,0.21107864193618298,0.21222873125225306,0.2164282537996769,0.22693110164254904,0.21750168967992067,0.21114626713097095,0.22393111512064934,0.22167246136814356,0.4261606354266405,0.23154780827462673,0.2104881014674902,0.24321320466697216,0.3402338568121195,0.2262855125591159,0.27194540947675705,0.2126385336741805,0.21258461754769087,0.220656911842525,0.22136319242417812,0.22999692428857088,0.21422097366303205,0.230481737293303,0.2089460724964738,0.22517583519220352,0.22648898139595985,0.22535975091159344,0.21011486370116472,0.2624188419431448,0.21530364267528057,0.24623228516429663
812646400.0,0.2087776754051447,0.21349608059972525,0.2210271330550313,0.22554732579737902,0.2179725058376789,0.21822374127805233,0.22068394161760807,0.22253024112433195,0.4272822439670563,0.228927468881011,0.20866079349070787,0.23820567689836025,0.3625849634408951,0.22361677046865225,0.28098677657544613,0.21317989192903042,0.21208482887595892,0.2225872054696083,0.22255704831331968,0.22482380643486977,0.21287071239203215,0.23391055036336184,0.2082285638898611,0.22513882908970118,0.22787772864103317,0.2247755266726017,0.21144492458552122,0.2662446917966008,0.21593090519309044,0.24486798513680696
813694976.0,0.21056060958653688,0.21551271807402372,0.21921171713620424,0.2261907821521163,0.21729607041925192,0.21246708184480667,0.22626873943954706,0.22410479001700878,0.4163454230874777,0.22989505715668201,0.20704325288534164,0.24200808629393578,0.35371838323771954,0.2195663284510374,0.27496772445738316,0.21473198663443327,0.2135797394439578,0.22223311103880405,0.22243414260447025,0.22642930131405592,0.21368017606437206,0.23252987954765558,0.20848584547638893,0.22691216692328453,0.22656801901757717,0.22339687030762434,0.2119247429072857,0.2666986873373389,0.2156535740941763,0.2510338742285967
818937856.0,0.21115889213979244,0.21463485714048147,0.2197678405791521,0.22270663268864155,0.21921153087168932,0.21281043253839016,0.2286618361249566,0.22118019592016935,0.4382633939385414,0.23126048687845469,0.20799279119819403,0.24245895724743605,0.3549222815781832,0.22450120002031326,0.28163975663483143,0.21557954419404268,0.21213913802057505,0.22509060334414244,0.2190536316484213,0.22098358068615198,0.21577660739421844,0.23484584037214518,0.2084368746727705,0.2239129627123475,0.2292645387351513,0.22570093628019094,0.21155888587236404,0.26329713221639395,0.21248499490320683,0.24601476173847914
827326464.0,0.2116996282711625,0.21826105192303658,0.22344423737376928,0.22459232807159424,0.22329522669315338,0.22032770421355963,0.22829350642859936,0.22262476477771997,0.4280329179018736,0.23091838974505663,0.210268865339458,0.24836711958050728,0.34255350194871426,0.22319564409554005,0.28181260265409946,0.21516253054141998,0.2152678444981575,0.22412018850445747,0.22106307372450829,0.2254877556115389,0.21470209956169128,0.23911072872579098,0.2116528106853366,0.22339886892586946,0.2280063135549426,0.22965073585510254,0.21412644535303116,0.2740661511197686,0.21096206177026033,0.24864926654845476
828375040.0,0.20966573525220156,0.2199557088315487,0.22436024341732264,0.2249604482203722,0.2216030703857541,0.21701038535684347,0.22691960725933313,0.22686148341745138,0.4387136772274971,0.2299047876149416,0.20897189248353243,0.25303604174405336,0.35527825355529785,0.22554717306047678,0.28377226181328297,0.21738537773489952,0.21458928938955069,0.22299879230558872,0.22154183313250542,0.22449420765042305,0.21441654674708843,0.2328257504850626,0.21141714975237846,0.2229995420202613,0.2316367458552122,0.23338737804442644,0.2139651859179139,0.2749394979327917,0.21402493305504322,0.25500850938260555
836763648.0,0.21254036854952574,0.21804160345345736,0.22044147830456495,0.2236504638567567,0.22436717990785837,0.22002612240612507,0.22739260736852884,0.22662596590816975,0.40905279479920864,0.23506094422191381,0.20929800253361464,0.2463911408558488,0.3228146228939295,0.2219007620587945,0.29055324755609035,0.21770808193832636,0.21517174132168293,0.2238848563283682,0.21814128570258617,0.22340355720371008,0.2154743792489171,0.2496813079342246,0.21365946251899004,0.2254371540620923,0.23259295988827944,0.22960167936980724,0.21442644950002432,0.2878161519765854,0.2121852906420827,0.2588022919371724
846200832.0,0.214598105289042,0.2184205697849393,0.22390069905668497,0.22556097339838743,0.2229786915704608,0.21803510654717684,0.18502508476376534,0.22851035371422768,0.4215862322598696,0.23565070517361164,0.21094889100641012,0.25247382558882236,0.3227226138114929,0.227312745526433,0.2916627321392298,0.21681547351181507,0.21604768931865692,0.2296824399381876,0.22637974005192518,0.22871203813701868,0.2164761135354638,0.2481610644608736,0.21166934818029404,0.22361156530678272,0.23345828615128994,0.23432178050279617,0.2146026799455285,0.28308854810893536,0.2193459700793028,0.2636998565867543
855638016.0,0.21599005907773972,0.21881480887532234,0.00038375389340217225,0.2249614056199789,0.23169519565999508,0.2217630334198475,0.00038341629442584235,0.2266793567687273,0.43853019550442696,0.24440440069884062,0.21021369751542807,0.2502226000651717,0.3217854853719473,0.228455844335258,0.3009135574102402,0.2159041315317154,0.21636499091982841,0.22780366335064173,0.22421374451369047,0.2304747523739934,0.2214064970612526,0.24721827916800976,0.21330395992845297,0.228146911598742,0.23816189635545015,0.23305312730371952,0.2129329489544034,0.2834854433313012,0.21694626472890377,0.25993531476706266
871366656.0,0.2134328279644251,0.2266254499554634,0.0003856474195345072,0.22864053025841713,0.22951243817806244,0.226150824688375,0.0003843794129352318,0.22960947174578905,0.4322227817028761,0.24258346017450094,0.21280301455408335,0.2637387877330184,0.3780071847140789,0.23239662311971188,0.3060525320470333,0.21868078503757715,0.22109428234398365,0.22568530589342117,0.22335220966488123,0.23528533894568682,0.21820254158228636,0.2473270008340478,0.2147498819977045,0.22869991976767778,0.23418407514691353,0.24098240584135056,0.22045924048870802,0.295459758490324,0.2209582133218646,0.26029409281909466
880803840.0,0.21562660578638315,0.22439851891249418,0.00038450141619250644,0.22915755957365036,0.2320467010140419,0.23008109722286463,0.00038444575511675794,0.22674864623695612,0.4568828660994768,0.2533021504059434,0.21695077698677778,0.26049602776765823,0.398251349106431,0.23125608544796705,0.3194540049880743,0.22331929299980402,0.22403089608997107,0.22573325131088495,0.22275221161544323,0.23146763071417809,0.223177052102983,0.25224783457815647,0.21823243703693151,0.2296989094465971,0.23684232961386442,0.23855554312467575,0.21632227767258883,0.30199419520795345,0.22276914305984974,0.2710571503266692
888143872.0,0.21737182512879372,0.22585229482501745,0.00038534647137566935,0.2401436259970069,0.2372428523376584,0.22962143551558256,0.00038446085454779677,0.22709480486810207,0.456446984782815,0.2548857508227229,0.2164208171889186,0.2674368191510439,0.37651942670345306,0.23045449145138264,0.3267467077821493,0.2201555809006095,0.2203796859830618,0.22668495308607817,0.2291071955114603,0.23752791993319988,0.2224895441904664,0.2588408272713423,0.21499847806990147,0.23439447674900293,0.22340367455035448,0.24130460154265165,0.22449927311390638,0.3138814978301525,0.22333896905183792,0.2752278055995703
905969664.0,0.22668054793030024,0.22598499804735184,0.0003839744094875641,0.23756127897650003,0.23659481666982174,0.22711715195327997,0.000383953223717981,0.23277139104902744,0.4541495703160763,0.2597075393423438,0.21564169134944677,0.27327837981283665,0.391730597242713,0.23086188454180956,0.3360017128288746,0.22315880469977856,0.22187300119549036,0.22979099210351706,0.23312698025256395,0.24059090483933687,0.2226822841912508,0.25134629756212234,0.2181115746498108,0.23282102774828672,0.23318061605095863,0.24721298180520535,0.22307480033487082,0.32402509078383446,0.22416832577437162,0.28830832801759243
908066816.0,0.22618832997977734,0.22867619898170233,0.0003845854807877913,0.23143070377409458,0.2367810383439064,0.23584752716124058,0.00038439461241068784,0.2299620434641838,0.46336544677615166,0.2646721722558141,0.2167028309777379,0.2738673482090235,0.41284372098743916,0.23214214015752077,0.3504520934075117,0.22407703567296267,0.22248111478984356,0.2253553131595254,0.22796374838799238,0.24464297201484442,0.22118664532899857,0.25581655837595463,0.21964276768267155,0.23044345248490572,0.2286810828372836,0.24874239601194859,0.2287769326940179,0.3349666390568018,0.21957301255315542,0.28002587892115116
915406848.0,0.22822697460651398,0.22827720642089844,0.0003848473497782834,0.2368577951565385,0.2409191494807601,0.23150901030749083,0.0003834994367934996,0.22916882392019033,0.4533635340631008,0.2680776473134756,0.2166402107104659,0.282607726752758,0.41009371168911457,0.23314431961625814,0.3399801943451166,0.22358070965856314,0.22474926616996527,0.23072175681591034,0.23087570630013943,0.24362357333302498,0.22384223621338606,0.2593856072053313,0.221091297455132,0.23438143823295832,0.23912631999701262,0.25355854257941246,0.22474817372858524,0.32821635715663433,0.224253473803401,0.2751248339191079
919601152.0,0.22519321739673615,0.23255788162350655,0.000383941815016442,0.23556369449943304,0.23700440488755703,0.23748793825507164,0.0003860912984237075,0.2306025642901659,0.4560440927743912,0.26496997009962797,0.2170012816786766,0.2836685199290514,0.41518731229007244,0.23309334460645914,0.33025560714304447,0.22550099529325962,0.22143143601715565,0.22508047241717577,0.22881149221211672,0.24763152282685041,0.22229879815131426,0.2566128810867667,0.2222701469436288,0.2321697110310197,0.23886137548834085,0.25582199450582266,0.2288426198065281,0.34230490401387215,0.22495248541235924,0.2751919161528349
923795456.0,0.22430903278291225,0.23088829778134823,0.00038418511576310266,0.23309132549911737,0.24146887101233006,0.22940552234649658,0.00038496566594403703,0.22946434561163187,0.4708834532648325,0.2669712072238326,0.2221557078883052,0.2756810449063778,0.4085540622472763,0.22933967784047127,0.33352022618055344,0.223366042599082,0.22532429080456495,0.2310229865834117,0.22815658245235682,0.25050088856369257,0.22285473253577948,0.2569248201325536,0.22242830879986286,0.24019399378448725,0.24269678071141243,0.2552504325285554,0.2263428969308734,0.33757980912923813,0.22495068423449993,0.2815830409526825
938475520.0,0.22616505902260542,0.23354972712695599,0.0003856824114336632,0.22203446459025145,0.24631862342357635,0.23246060125529766,0.0003853449652524432,0.22996802162379026,0.47851654700934887,0.27057197131216526,0.2204075027257204,0.29079484194517136,0.4295181818306446,0.23057389445602894,0.36325180158019066,0.22666671872138977,0.23265928495675325,0.2302842941135168,0.23040824756026268,0.25085312128067017,0.2265584161505103,0.24363503139466047,0.22276102099567652,0.23529442213475704,0.24612423311918974,0.2563134655356407,0.2301342859864235,0.3424708228558302,0.2304976461455226,0.28266734443604946
944766976.0,0.22463070414960384,0.2276998469606042,0.0003830369660136057,0.2204859619960189,0.24989512097090483,0.23911418952047825,0.00038409046283049975,0.23269954416900873,0.4898924008011818,0.27922186255455017,0.2158543672412634,0.2934635356068611,0.43515571765601635,0.2340323617681861,0.3530413005501032,0.22698473371565342,0.2279680222272873,0.2262945445254445,0.22749977093189955,0.2514464668929577,0.22619237285107374,0.237647688947618,0.22101507056504488,0.23771363031119108,0.2451716996729374,0.2540631387382746,0.22980265878140926,0.3459891155362129,0.23158512730151415,0.2852713167667389
961544192.0,0.23230736050754786,0.2326419223099947,0.00038516585300385486,0.23368147108703852,0.2482409616932273,0.23335024155676365,0.000384227465474396,0.2382131591439247,0.48684943094849586,0.29242355562746525,0.22080110106617212,0.30246259458363056,0.43028668873012066,0.23553365748375654,0.37023063376545906,0.2233725255355239,0.2341290106996894,0.228842263109982,0.23224338982254267,0.24857823085039854,0.22723008040338755,0.25077133346349,0.21949272975325584,0.23866205383092165,0.2493509566411376,0.27242936939001083,0.23599180579185486,0.3461701273918152,0.23099376913160086,0.2799640195444226
966787072.0,0.23036973550915718,0.2347264178097248,0.0003839441887976136,0.2318805567920208,0.25460593216121197,0.23598340339958668,0.00038382196362363175,0.23687463998794556,0.48512793332338333,0.2909198086708784,0.21817755978554487,0.3039682526141405,0.4321324694901705,0.2389511289075017,0.3652306664735079,0.22604068368673325,0.235171171836555,0.23189008980989456,0.2342007514089346,0.2492736466228962,0.22990477178245783,0.25008084438741207,0.2197558768093586,0.2393259247764945,0.2529379678890109,0.2821669317781925,0.23212053906172514,0.3482050523161888,0.23556786309927702,0.27689032163470984
967835648.0,0.22955670580267906,0.235159358009696,0.0003856992298096884,0.23811216931790113,0.25350075867027044,0.23593323957175016,0.00038432962719525676,0.24152330867946148,0.4756793938577175,0.2901029083877802,0.2214315952733159,0.3049852102994919,0.42724914848804474,0.24514650367200375,0.3725244738161564,0.22427462693303823,0.23329089116305113,0.23232102114707232,0.23066322784870863,0.2495401045307517,0.22708323877304792,0.24964116513729095,0.2202947037294507,0.2357276789844036,0.2501863967627287,0.27770591899752617,0.23239711485803127,0.3477516211569309,0.23002434242516756,0.2832605838775635
976224256.0,0.2325547905638814,0.23919025715440512,0.0003859986009047134,0.23437131196260452,0.25495802890509367,0.2379918247461319,0.00038565657996514346,0.2336648078635335,0.48708895593881607,0.3104664031416178,0.22582400310784578,0.30506756715476513,0.44363532960414886,0.23954578209668398,0.3712335154414177,0.22788677923381329,0.23041361011564732,0.2338577602058649,0.23141323775053024,0.26065607368946075,0.22948068287223577,0.25986990984529257,0.22606798820197582,0.24185243528336287,0.2534308126196265,0.2777648940682411,0.23214677534997463,0.35499289631843567,0.23854342009872198,0.2899707034230232
978321408.0,0.22862239181995392,0.24129960220307112,0.0003845623396045994,0.2378682577982545,0.2557661524042487,0.23529031220823526,0.0003841952948278049,0.2355237966403365,0.48648993857204914,0.30336031317710876,0.2255873866379261,0.30690035223960876,0.4315522238612175,0.23671769350767136,0.3753660246729851,0.2299741068854928,0.23428034130483866,0.23137172870337963,0.23795961402356625,0.26251486875116825,0.22869964130222797,0.26127590518444777,0.23000961169600487,0.24316042941063643,0.2521982276812196,0.2839413955807686,0.23515252117067575,0.35877283103764057,0.2372583905234933,0.28563798777759075
984612864.0,0.2321221698075533,0.23826069105416536,0.0003857363080896903,0.2401836710050702,0.2512507410719991,0.24626821000128984,0.0003840065073745791,0.2380838179960847,0.49695656448602676,0.3117205798625946,0.2246973467990756,0.310072747990489,0.42061096243560314,0.239814143627882,0.36959907226264477,0.22819940466433764,0.23748698644340038,0.23545881919562817,0.22837065812200308,0.259568365290761,0.22745557129383087,0.25516836252063513,0.2290547601878643,0.24403939582407475,0.2611414846032858,0.286887489259243,0.23507027700543404,0.3699426222592592,0.23740676511079073,0.29830130748450756
987758592.0,0.23741929791867733,0.23591857962310314,0.00038564461465284694,0.23537963535636663,0.2582515524700284,0.2455664649605751,0.00038577723717025947,0.2357584647834301,0.4997783172875643,0.3130996897816658,0.2243960527703166,0.29917496256530285,0.44829367846250534,0.24279348086565733,0.3955693989992142,0.2332275928929448,0.23470657132565975,0.23692480567842722,0.2291904278099537,0.26624215953052044,0.22581329010426998,0.26388298626989126,0.2300435910001397,0.23985770903527737,0.26038556918501854,0.2866871189326048,0.23325410950928926,0.363076314330101,0.23969029914587736,0.2916301842778921
988807168.0,0.2332458207383752,0.2394225588068366,0.00038476468034787104,0.2344636172056198,0.25796649511903524,0.24642161838710308,0.0003856757975881919,0.23540326114743948,0.5094780027866364,0.3124940004199743,0.2286706818267703,0.3200561050325632,0.44008911959826946,0.24264149647206068,0.3756200820207596,0.22943359520286322,0.23519538436084986,0.23896067589521408,0.23440814297646284,0.2622975669801235,0.23166584875434637,0.26537996158003807,0.22736405301839113,0.2465196829289198,0.26032725255936384,0.2873826436698437,0.23242488130927086,0.369439072906971,0.2337560448795557,0.2963374890387058
995098624.0,0.2341216867789626,0.24121036287397146,0.0003836808573396411,0.23995578102767467,0.2494547674432397,0.25023029278963804,0.0003838703541987343,0.23572293762117624,0.5013681687414646,0.3206763733178377,0.2257967060431838,0.31890497356653214,0.4552560839802027,0.2420228272676468,0.3826094027608633,0.22881322540342808,0.2348003275692463,0.24106074776500463,0.23456929344683886,0.2656938415020704,0.23426944017410278,0.2636230690404773,0.22868453618139029,0.24642591085284948,0.25595671590417624,0.28858992271125317,0.23417577147483826,0.3504173122346401,0.24151356145739555,0.2982339058071375
1003487232.0,0.23831091076135635,0.24091276992112398,0.0003856459697999526,0.23585207853466272,0.24925861414521933,0.2526809871196747,0.0003846613581117708,0.23827108554542065,0.5159241892397404,0.3242783918976784,0.2271803943440318,0.32585531659424305,0.4543258808553219,0.2378558423370123,0.39760634303092957,0.23106018733233213,0.23438248876482248,0.24206953030079603,0.2361314743757248,0.2664948031306267,0.23183452896773815,0.2624145448207855,0.23183318972587585,0.25152526050806046,0.2610823344439268,0.2937926258891821,0.23945439606904984,0.3750785104930401,0.23664941266179085,0.297744482755661
1012924416.0,0.23997178580611944,0.2413126826286316,0.00038362578743544873,0.23771717213094234,0.2534578163176775,0.2461671931669116,0.00038467600097646937,0.24230915680527687,0.5028903782367706,0.3369809854775667,0.2330831391736865,0.3356098011136055,0.4791897125542164,0.2396071022376418,0.3997326325625181,0.23143333569169044,0.2375888992100954,0.24425144959241152,0.24037411343306303,0.26645998004823923,0.2362748458981514,0.26543379575014114,0.23403264954686165,0.2515652198344469,0.256708025932312,0.30311793088912964,0.24674411118030548,0.37444198690354824,0.24526242539286613,0.29415970481932163
1022361600.0,0.23644662741571665,0.24234758224338293,0.00038466670230263844,0.23709769267588854,0.2640744782984257,0.25925860833376646,0.0003847481857519597,0.24289690796285868,0.5205854047089815,0.3346935994923115,0.2308149691671133,0.33514852821826935,0.46139000356197357,0.24189608078449965,0.41363442316651344,0.2322885887697339,0.2375426208600402,0.24869520589709282,0.23910339549183846,0.26491459272801876,0.2350643491372466,0.2670066552236676,0.23350943811237812,0.2509093452244997,0.2735859276726842,0.3152960855513811,0.24148181825876236,0.39128672145307064,0.24041514843702316,0.296204399317503
1025507328.0,0.23715378437191248,0.24045968055725098,0.0003843470385618275,0.2444895002990961,0.2610059902071953,0.25365733355283737,0.00038471907282655593,0.242818059399724,0.5127144902944565,0.3449902031570673,0.2318856930360198,0.32446747086942196,0.4621108788996935,0.24358105193823576,0.4271204061806202,0.2362992288544774,0.24004277028143406,0.24631865043193102,0.24224387668073177,0.2605809709057212,0.23491140734404325,0.2640629168599844,0.2337348684668541,0.25103214103728533,0.2651766464114189,0.3102569170296192,0.24362824391573668,0.38877985440194607,0.24303795397281647,0.29893226362764835
1028653056.0,0.24012810178101063,0.240623626857996,0.00038394589500967413,0.2428762735798955,0.2623101593926549,0.2562124840915203,0.0003861743462039158,0.24206130020320415,0.5233324151486158,0.34674590453505516,0.23441983852535486,0.33757287450134754,0.46207956597208977,0.24169917684048414,0.4109043627977371,0.23440772201865911,0.2412468669936061,0.24854570906609297,0.24646811839193106,0.26869876589626074,0.23545750137418509,0.2694779960438609,0.23649381753057241,0.2513386197388172,0.26608583703637123,0.32737787440419197,0.23965963535010815,0.3782047610729933,0.24237674288451672,0.2957419939339161
