_step,44pth7dq/performance,o5mwxqk1/performance,p6ijhbf2/performance,k94544ip/performance,xdndgzsu/performance,5vjuux3z/performance,6efhaa2e/performance,0u48poex/performance,iuspbm89/performance,6o2mkxly/performance,14juf15y/performance,6v63v0at/performance,700lehlq/performance,72y902wi/performance,qg1j6u4q/performance,796uy06q/performance,ge812jsy/performance,yrfekkaq/performance,voccahyo/performance,vfj1q9ei/performance,vdgk8p5e/performance,dbks7i2l/performance,d1cmozp0/performance,sox41ovz/performance,cchozc4a/performance,cc0annzf/performance,urbslmpf/performance,9h6fc80h/performance,bvzib22d/performance,211edy1d/performance
738197504.0,0.21947253681719303,0.21362275257706642,0.23759918007999659,0.12497185729444027,0.10851665632799268,0.1036427435465157,0.2168967556208372,0.1440792423672974,0.17643317766487598,0.20973112806677818,0.1845047464594245,0.17321176175028086,0.2192374486476183,0.21044412441551685,0.1420722478069365,0.16188780777156353,0.19005087111145258,0.21132524963468313,0.15669944509863853,0.1654730150476098,0.1900652050971985,0.2103626588359475,0.27752583287656307,0.21655236650258303,0.2941031698137522,0.17353349179029465,0.1524372873827815,0.15409595798701048,0.20795837230980396,0.13845369638875127
742391808.0,0.22216481994837523,0.2188338153064251,0.2416730895638466,0.12369318585842848,0.10961207468062639,0.10557257942855358,0.2285631112754345,0.1411185977049172,0.16709432192146778,0.2084174957126379,0.18810093961656094,0.16706458944827318,0.2250813813880086,0.20243984274566174,0.1468821819871664,0.16817013081163168,0.19175004493445158,0.2195087168365717,0.15721212420612574,0.1658650655299425,0.18947912380099297,0.22149126697331667,0.268087649717927,0.22451000194996595,0.29252835270017385,0.18269572872668505,0.15474226046353579,0.15785152558237314,0.2231222139671445,0.14212740492075682
757071872.0,0.23177252802997828,0.2245354624465108,0.24344140198081732,0.1387234991416335,0.11225641891360283,0.1148086478933692,0.2331713056191802,0.1452117757871747,0.17329153325408697,0.22754774056375027,0.19086213875561953,0.18495387956500053,0.23742199316620827,0.217911827377975,0.14861340634524822,0.16867992002516985,0.20457019098103046,0.22542679496109486,0.16223548725247383,0.17802462447434664,0.19009576458483934,0.23834370076656342,0.281388315372169,0.25013958010822535,0.30023612082004547,0.19300192315131426,0.1528007611632347,0.16152325179427862,0.21982197649776936,0.15628105588257313
761266176.0,0.23377672210335732,0.22626141365617514,0.2352564688771963,0.135336312931031,0.11097576795145869,0.114729059394449,0.2381392316892743,0.13959487155079842,0.18954362533986568,0.23208548035472631,0.19657917972654104,0.17864382360130548,0.22921096626669168,0.22516999393701553,0.14825474750250578,0.17088296450674534,0.20651226863265038,0.21624245774000883,0.1647771680727601,0.17709743976593018,0.19206823501735926,0.23508147057145834,0.2786526968702674,0.24562595039606094,0.2944438951089978,0.19570159818977118,0.16317494492977858,0.17412767745554447,0.22900034300982952,0.16043996904045343
765460480.0,0.24047106597572565,0.2314909053966403,0.240670015104115,0.13461165083572268,0.11301184166222811,0.11910187872126698,0.24417452700436115,0.1429984732531011,0.18156672734767199,0.23507557343691587,0.20452690683305264,0.17787298373878002,0.24040938820689917,0.21831015311181545,0.14974778331816196,0.17070565652102232,0.2058650553226471,0.2193644791841507,0.17301365360617638,0.1749208578839898,0.20346213039010763,0.23380060214549303,0.2823110884055495,0.24195678159594536,0.30933468975126743,0.1942755412310362,0.1593182748183608,0.1697594840079546,0.22761022951453924,0.16069067176431417
766509056.0,0.23772725462913513,0.22047179844230413,0.25080600287765265,0.1389602543786168,0.11092096148058772,0.11819939641281962,0.24269087798893452,0.1499119233340025,0.18793036695569754,0.24296956043690443,0.207235268317163,0.18204029370099306,0.2404159978032112,0.2155891340225935,0.15681069996207952,0.1725959088653326,0.2062943121418357,0.21838569454848766,0.16578255500644445,0.17383765801787376,0.19404598604887724,0.24227439425885677,0.2894796747714281,0.24771094787865877,0.3101211450994015,0.20039201527833939,0.1625898089259863,0.17949240561574697,0.2318090107291937,0.16564880218356848
787480576.0,0.2637629136443138,0.2390858456492424,0.25688314624130726,0.145675515756011,0.11520955339074135,0.12840081611648202,0.25551949720829725,0.15318852197378874,0.19540665857493877,0.2540861973538995,0.20716968923807144,0.20164026599377394,0.24276515003293753,0.23063822649419308,0.14336427999660373,0.18722598627209663,0.2190846148878336,0.23384666442871094,0.18618823029100895,0.1952453488484025,0.18841242417693138,0.24109062179923058,0.3013967964798212,0.26300911232829094,0.3256247043609619,0.20113983284682035,0.17395754251629114,0.18907424621284008,0.24665158521384,0.16717050410807133
794820608.0,0.263970791362226,0.2503145784139633,0.26825520768761635,0.14998262748122215,0.1273869308643043,0.13095984375104308,0.26255398243665695,0.17147931456565857,0.2054409170523286,0.25454373843967915,0.2247860748320818,0.20737622864544392,0.24135705549269915,0.23615929950028658,0.16103654075413942,0.192964025773108,0.22373189218342304,0.23946170695126057,0.1772641148418188,0.20980298705399036,0.214691661298275,0.24693575967103243,0.31643861159682274,0.2674743654206395,0.34019908122718334,0.2059149444103241,0.1848555263131857,0.19745067786425352,0.24809329863637686,0.1750106317922473
800063488.0,0.2653332957997918,0.2520679235458374,0.2719776928424835,0.14434805512428284,0.12624799320474267,0.1351488083600998,0.26000280771404505,0.16039854381233454,0.21093330159783363,0.2709429347887635,0.22088503278791904,0.2190298419445753,0.2532459991052747,0.24634284060448408,0.157260250300169,0.19537844695150852,0.22938960418105125,0.24501260928809643,0.17878367472440004,0.20961142145097256,0.2079809568822384,0.24530621618032455,0.30944840610027313,0.29040023498237133,0.3468899540603161,0.21189658995717764,0.1836485667154193,0.2065276736393571,0.24385752994567156,0.17866878770291805
805306368.0,0.26701155584305525,0.2656936962157488,0.2704998543485999,0.14398043602705002,0.1292033726349473,0.13793051708489656,0.2598923370242119,0.17214541602879763,0.20909927878528833,0.26938721630722284,0.22075447998940945,0.21459449362009764,0.24970322661101818,0.24858751706779003,0.15995515882968903,0.1923469752073288,0.22171419207006693,0.26045344211161137,0.18600481934845448,0.21631735004484653,0.20945317018777132,0.25661460030823946,0.30845960415899754,0.27915838174521923,0.3462394494563341,0.2139428360387683,0.18650646787136793,0.2092438768595457,0.25343406293541193,0.18984122015535831
809500672.0,0.27644262183457613,0.2553554754704237,0.2669262830168009,0.14499413827434182,0.12924504093825817,0.1389883104711771,0.26699049677699804,0.1747908741235733,0.21501262858510017,0.2746399361640215,0.2213075216859579,0.21020712982863188,0.2563598034903407,0.24044033978134394,0.15367691032588482,0.20670551620423794,0.23003466613590717,0.25403567496687174,0.18790502101182938,0.22156007960438728,0.2174727525562048,0.2528232801705599,0.31555759347975254,0.2909128135070205,0.342568077147007,0.22527923993766308,0.18813960812985897,0.19980250019580126,0.2495385678485036,0.18688509054481983
811597824.0,0.26489974185824394,0.25784449744969606,0.266949369572103,0.14567160606384277,0.1343890316784382,0.13988461811095476,0.2641939874738455,0.1713375998660922,0.21044175326824188,0.2780116042122245,0.2173934495076537,0.19805430062115192,0.26455581560730934,0.2441718215122819,0.15881254896521568,0.20206071622669697,0.23686717823147774,0.26015227753669024,0.1904494147747755,0.21760119032114744,0.21396456006914377,0.2520009847357869,0.3311510067433119,0.2971731061115861,0.3422826658934355,0.22369981743395329,0.18759500700980425,0.2035236954689026,0.26473011169582605,0.18573889136314392
812646400.0,0.2761075720191002,0.25806519389152527,0.2842082576826215,0.14991791266947985,0.13416552962735295,0.13690282637253404,0.26734455302357674,0.17825695499777794,0.2104949625208974,0.2777841305360198,0.2165655354037881,0.21408690884709358,0.2554331747815013,0.24394171126186848,0.16422543209046125,0.20633789338171482,0.2345397574827075,0.2599183041602373,0.1955912271514535,0.219406396150589,0.22836521174758673,0.26638306863605976,0.32649219408631325,0.27949479687958956,0.34375303983688354,0.22609039582312107,0.18602593522518873,0.20016072038561106,0.26230611745268106,0.18133514281362295
813694976.0,0.274158600717783,0.25637178868055344,0.27006473764777184,0.14830976026132703,0.13194808177649975,0.1376157682389021,0.2639981070533395,0.17632935009896755,0.21002856269478798,0.27343867905437946,0.22199895232915878,0.2156260283663869,0.2636119294911623,0.2467286502942443,0.17081180587410927,0.19489881582558155,0.22563058324158192,0.26319834869354963,0.19735205546021461,0.21679472085088491,0.2324097529053688,0.2586014736443758,0.31607642211019993,0.3119887486100197,0.34479161724448204,0.21394644398242235,0.18502536602318287,0.20699864719063044,0.2578498562797904,0.197253811173141
818937856.0,0.27455479372292757,0.27079556975513697,0.2847570301964879,0.14606991317123175,0.13669810956344008,0.14284002501517534,0.27171693462878466,0.18038482032716274,0.22032662574201822,0.26296581514179707,0.21645630430430174,0.21541279461234808,0.25990867987275124,0.24758769199252129,0.16091622225940228,0.1899569584056735,0.22800601366907358,0.26117469370365143,0.19726005289703608,0.22275478392839432,0.2196005629375577,0.2651392677798867,0.3253630753606558,0.3080982677638531,0.34945838153362274,0.22416918724775314,0.19612201303243637,0.21181036345660686,0.24997850693762302,0.19970708154141903
827326464.0,0.28240817319601774,0.2595887538045645,0.2797123771160841,0.14423917001113296,0.13901264127343893,0.14297311194241047,0.28901049494743347,0.1852553728967905,0.2361525623127818,0.2648877464234829,0.23196299094706774,0.21726282965391874,0.27727106772363186,0.2486338634043932,0.15911262156441808,0.2038801573216915,0.23825259320437908,0.2693337518721819,0.20678565837442875,0.2308270623907447,0.2326340014114976,0.24771701078861952,0.3293600920587778,0.30410873610526323,0.35301782190799713,0.23197228834033012,0.19459366612136364,0.21362623292952776,0.27503930404782295,0.203824526630342
828375040.0,0.2789920922368765,0.2732850397005677,0.28201962634921074,0.1459252815693617,0.14197493763640523,0.14435218926519156,0.290943393483758,0.19368665385991335,0.22643227875232697,0.2622305490076542,0.22013620100915432,0.2161334566771984,0.27661164104938507,0.2539352821186185,0.1630468387156725,0.20618202816694975,0.23387585300952196,0.2667066641151905,0.20710931438952684,0.22337246499955654,0.23604067601263523,0.2577807018533349,0.3286586757749319,0.3040091786533594,0.3520938418805599,0.2312371712177992,0.1988592380657792,0.21286657638847828,0.2671610927209258,0.20558812376111746
836763648.0,0.2934580110013485,0.2669846899807453,0.2868584515526891,0.14863577112555504,0.15098183136433363,0.14915288984775543,0.2847140124067664,0.18650260008871555,0.22926214803010225,0.26464966777712107,0.24268373753875494,0.23074675910174847,0.27904306538403034,0.2648459989577532,0.17482924181967974,0.2014377862215042,0.231878655962646,0.2754197008907795,0.2035431070253253,0.226124276407063,0.2292662924155593,0.2664353996515274,0.33863750845193863,0.3387990240007639,0.36361497081816196,0.2384727420285344,0.200626939535141,0.21734134666621685,0.26796187181025743,0.21105238050222397
846200832.0,0.2827726360410452,0.283998629078269,0.29390540067106485,0.14840126782655716,0.15333268512040377,0.1566430740058422,0.29032667726278305,0.19810480065643787,0.24481027852743864,0.2911874642595649,0.23410232365131378,0.22337663359940052,0.28597819805145264,0.2711901282891631,0.17868421413004398,0.21685616858303547,0.2458552559837699,0.2682007625699043,0.20733639132231474,0.23019053041934967,0.25292261969298124,0.26102026365697384,0.3385087624192238,0.3274660147726536,0.3609431739896536,0.2357918582856655,0.20461404044181108,0.2266485132277012,0.2735595479607582,0.21752490755170584
855638016.0,0.2951158629730344,0.2915094420313835,0.28329591173678637,0.15352644305676222,0.15831403713673353,0.158597094938159,0.2886833595111966,0.19756760448217392,0.24862671364098787,0.2893187562003732,0.256968317553401,0.23171049542725086,0.2888024477288127,0.2758412268012762,0.18473842460662127,0.2138507841154933,0.23929604142904282,0.277725525200367,0.22259014751762152,0.24605981819331646,0.24426178727298975,0.2654042886570096,0.35526807978749275,0.3414973355829716,0.3512519169598818,0.23465644475072622,0.20700726378709078,0.23757491819560528,0.27270282339304686,0.21511621959507465
871366656.0,0.31206793524324894,0.2774812364950776,0.2980782464146614,0.15812283102422953,0.159756138920784,0.16895404178649187,0.3098533935844898,0.20752883236855268,0.2622298439964652,0.3027325738221407,0.2602065969258547,0.24639400653541088,0.29817989841103554,0.2763726469129324,0.18663776107132435,0.2403119234368205,0.25528267584741116,0.3066155016422272,0.23291509225964546,0.25524277053773403,0.24816480185836554,0.28307417407631874,0.358268853276968,0.34457166492938995,0.3697259668260813,0.2573840580880642,0.22181925550103188,0.23059891071170568,0.27912494633346796,0.23981040064245462
880803840.0,0.3162643238902092,0.30493805184960365,0.2857524761930108,0.16130128875374794,0.17001998610794544,0.17342191096395254,0.33139026537537575,0.21804503817111254,0.26817861571907997,0.2925285752862692,0.2710465155541897,0.24929729104042053,0.3085280042141676,0.2845974816009402,0.1836857795715332,0.25768132228404284,0.2604187661781907,0.314447651617229,0.24613829888403416,0.26672375574707985,0.27659106627106667,0.29929994512349367,0.35370844416320324,0.3403953053057194,0.3735812399536371,0.25908545684069395,0.22619231045246124,0.24573948048055172,0.3004562770947814,0.24214359652251005
888143872.0,0.33281246945261955,0.3103606849908829,0.2851948095485568,0.1601900402456522,0.16824627667665482,0.17178547102957964,0.31036943197250366,0.2191929891705513,0.26610906701534986,0.2952576167881489,0.2622944228351116,0.2550579300150275,0.30561673641204834,0.29421666264533997,0.20486997440457344,0.2510106386616826,0.2673952439799905,0.34049209766089916,0.2466359632089734,0.26638310868293047,0.27377706579864025,0.292060618288815,0.3590173404663801,0.33638303354382515,0.3663269728422165,0.2619100669398904,0.23202627431601286,0.2484491728246212,0.29968702234327793,0.24955306760966778
905969664.0,0.31791512109339237,0.3075570873916149,0.30157322995364666,0.16919951885938644,0.17247197404503822,0.18413796927779913,0.32897415570914745,0.2172443587332964,0.27854968421161175,0.3177700396627188,0.28501239232718945,0.26992663461714983,0.3268212843686342,0.2969682486727834,0.20215147733688354,0.26186511758714914,0.27829688880592585,0.34045096300542355,0.266070106998086,0.2687969170510769,0.2855971371755004,0.3053243672475219,0.35297543928027153,0.36039757542312145,0.40115049481391907,0.25919657945632935,0.2543284120038152,0.250137435272336,0.30097407288849354,0.2636205404996872
908066816.0,0.3295264858752489,0.3104406110942364,0.31889151223003864,0.17701595462858677,0.18065709806978703,0.1850849911570549,0.3385877925902605,0.2298683263361454,0.294794044457376,0.3196581471711397,0.2755208434537053,0.26622162759304047,0.3237570933997631,0.3031094893813133,0.203676950186491,0.2720004692673683,0.2731564259156585,0.3423599824309349,0.27498474065214396,0.2682241117581725,0.29521187767386436,0.31595646776258945,0.36632590740919113,0.36466817930340767,0.4213172998279333,0.27255233377218246,0.24360299203544855,0.26053998805582523,0.30539253540337086,0.25385527312755585
915406848.0,0.3247304614633322,0.314401363953948,0.30646822042763233,0.1693442491814494,0.174477718770504,0.19212405383586884,0.33187682926654816,0.2369998274371028,0.27075159922242165,0.3089020047336817,0.27892400324344635,0.2664794810116291,0.3259513955563307,0.31957695819437504,0.21925655659288168,0.269669895991683,0.2943567521870136,0.35316652804613113,0.27116561494767666,0.28841270692646503,0.30428454745560884,0.32246977277100086,0.3805731814354658,0.3674700688570738,0.41843397356569767,0.27700288128107786,0.2583224978297949,0.2704366911202669,0.3001271151006222,0.27214352414011955
919601152.0,0.34560033306479454,0.30706696957349777,0.31513481214642525,0.17885000724345446,0.1706004962325096,0.1975664235651493,0.33277064375579357,0.23730954062193632,0.287669962272048,0.33036954142153263,0.2843568045645952,0.2665361762046814,0.32031658105552197,0.3153732977807522,0.2145321862772107,0.2733365101739764,0.2716203173622489,0.33750881627202034,0.26152713783085346,0.28259186167269945,0.2975902631878853,0.32358638010919094,0.3916755560785532,0.37244637310504913,0.41869173385202885,0.26974189560860395,0.2577113648876548,0.26503770146518946,0.3112456128001213,0.2724330686032772
923795456.0,0.35935305804014206,0.3121606484055519,0.3126056306064129,0.1848611868917942,0.17722888756543398,0.20360370725393295,0.3496091514825821,0.23684456199407578,0.29913097620010376,0.3259665332734585,0.28570504300296307,0.2843947596848011,0.32063954696059227,0.30633390322327614,0.22500879410654306,0.2892930591478944,0.2981046698987484,0.34644954465329647,0.26747492607682943,0.2948898086324334,0.3058319389820099,0.3390497174113989,0.38115433789789677,0.3702486176043749,0.42305688560009,0.274724991992116,0.25102120637893677,0.26673348248004913,0.30672785453498363,0.27913376316428185
938475520.0,0.3524543698877096,0.3146214224398136,0.3126142639666796,0.18876029178500175,0.18763064313679934,0.2108387304469943,0.36451789923012257,0.2536896597594023,0.29219052754342556,0.32178810983896255,0.2958095371723175,0.28684085234999657,0.32731966115534306,0.3190721981227398,0.24006547220051289,0.29240287002176046,0.3086650427430868,0.35912850871682167,0.286158150061965,0.3026049733161926,0.3080766759812832,0.3408824987709522,0.3861582037061453,0.3729769866913557,0.40431229025125504,0.2942474000155926,0.2572344494983554,0.27523783314973116,0.3236864469945431,0.28057463467121124
944766976.0,0.35768667235970497,0.3181509021669626,0.31794955767691135,0.19382596295326948,0.20258832816034555,0.21196742821484804,0.36068425327539444,0.26624373998492956,0.30575650930404663,0.3375105429440737,0.2902912497520447,0.28734968043863773,0.32960941828787327,0.3281431831419468,0.23816781118512154,0.3065866380929947,0.30035622976720333,0.35969051718711853,0.29324003495275974,0.3069392368197441,0.3076890781521797,0.3664217833429575,0.3889128714799881,0.3723148684948683,0.42316785268485546,0.2819219082593918,0.2645215131342411,0.28223347570747137,0.3207880426198244,0.29713293816894293
961544192.0,0.34689362719655037,0.31555644422769547,0.33845602720975876,0.19556604977697134,0.2029449949041009,0.22247975692152977,0.36471812799572945,0.26202394627034664,0.3160190787166357,0.3357870914041996,0.3038938157260418,0.3086254894733429,0.3394240625202656,0.3205511476844549,0.24181434232741594,0.30848472006618977,0.30700300075113773,0.3710564635694027,0.3030253667384386,0.3085926491767168,0.3328842297196388,0.3800233490765095,0.39576680958271027,0.3984887972474098,0.4343999456614256,0.29238064400851727,0.27144978009164333,0.29489037580788136,0.32000221870839596,0.290571803227067
966787072.0,0.3615573588758707,0.31867996230721474,0.354504756629467,0.19858810398727655,0.20494489558041096,0.2222880283370614,0.35857517272233963,0.28639821242541075,0.30225446075201035,0.35350376181304455,0.30385577492415905,0.31223373766988516,0.341919157654047,0.3290498647838831,0.24446428287774324,0.3129197731614113,0.29973817244172096,0.36466460675001144,0.3121848627924919,0.3161184787750244,0.3297884203493595,0.361990125849843,0.4122616369277239,0.3784632124006748,0.44991745986044407,0.30159381311386824,0.2874434944242239,0.3019264955073595,0.3332349695265293,0.30591646395623684
967835648.0,0.3550877310335636,0.3104283008724451,0.3420634064823389,0.19689322169870138,0.20184261444956064,0.22220912389457226,0.37869697250425816,0.28215665463358164,0.3068101517856121,0.3597945161163807,0.29929879028350115,0.32757601886987686,0.3435827661305666,0.3429096210747957,0.24925181735306978,0.30891187489032745,0.29773137904703617,0.3535923436284065,0.30482208356261253,0.31450752541422844,0.3328540548682213,0.3779285065829754,0.4042114242911339,0.367752593010664,0.4518123548477888,0.3042526915669441,0.27569991163909435,0.2883961647748947,0.33143473602831364,0.28704357519745827
976224256.0,0.3675381727516651,0.3203746806830168,0.3531936705112457,0.19823372643440962,0.2187600238248706,0.22396132349967957,0.36899216659367085,0.2841861769556999,0.31425674818456173,0.35762097872793674,0.3203984275460243,0.3288026135414839,0.3568658921867609,0.32215751707553864,0.2602664241567254,0.3131308648735285,0.30620666686445475,0.3598759938031435,0.31239690631628036,0.3114160653203726,0.3293174747377634,0.38514459505677223,0.3990174029022455,0.3944205790758133,0.44079744070768356,0.28920369129627943,0.2846935214474797,0.294196167960763,0.3257814384996891,0.312688235193491
978321408.0,0.3706559147685766,0.3280150629580021,0.348175710067153,0.20430912170559168,0.21071396116167307,0.22753100655972958,0.37521613761782646,0.2833261974155903,0.31985143944621086,0.34484157525002956,0.32076344080269337,0.33311606384813786,0.3547549284994602,0.34536766074597836,0.24888609256595373,0.31501713022589684,0.2996957842260599,0.3528458680957556,0.3169103376567364,0.3116525337100029,0.331287257373333,0.3853758405894041,0.4011740144342184,0.37020849995315075,0.4458158854395151,0.30022185668349266,0.2946478854864836,0.296766709536314,0.35390816256403923,0.30600060150027275
984612864.0,0.38002279959619045,0.32446081191301346,0.34157310985028744,0.20226776786148548,0.22230666689574718,0.2268902650102973,0.35977029614150524,0.2788876900449395,0.32050153240561485,0.3478537052869797,0.31335569731891155,0.3259379304945469,0.3484778758138418,0.33908502757549286,0.2529216818511486,0.3116413243114948,0.31996298860758543,0.37155764922499657,0.30896682292222977,0.32446699403226376,0.32392354123294353,0.3827550206333399,0.4121453408151865,0.4019605927169323,0.44428160786628723,0.2938769403845072,0.2884827610105276,0.2972010560333729,0.3476668242365122,0.32260492630302906
987758592.0,0.3821674548089504,0.3365581091493368,0.3408085070550442,0.20164338499307632,0.21273247711360455,0.23635635152459145,0.3767081666737795,0.2987530529499054,0.31478595919907093,0.3363315016031265,0.32499027252197266,0.33106061629951,0.3489196989685297,0.3402416054159403,0.2564245583489537,0.3228369317948818,0.31221036799252033,0.37788948230445385,0.30300075374543667,0.34566595032811165,0.3286175634711981,0.38621561601758003,0.4189039617776871,0.4088295102119446,0.4508128482848406,0.30396673642098904,0.2925694175064564,0.302051005885005,0.3486556503921747,0.3170413952320814
988807168.0,0.3700470067560673,0.332029826939106,0.34682167135179043,0.1988446693867445,0.22261979337781668,0.24065063521265984,0.3694837801158428,0.2920890375971794,0.3204624131321907,0.3488651067018509,0.31475926004350185,0.32968574203550816,0.3524948973208666,0.3417312353849411,0.2576788943260908,0.31949843280017376,0.3139927461743355,0.3740257266908884,0.31396902538836,0.3351180963218212,0.34777502715587616,0.3725483976304531,0.40762598998844624,0.4094225559383631,0.45398377254605293,0.2917076451703906,0.2954340223222971,0.29310533590614796,0.3505663014948368,0.315319343470037
995098624.0,0.38180938363075256,0.3445212319493294,0.34248968586325645,0.20524274464696646,0.2258758209645748,0.23702203389257193,0.3855827543884516,0.2910594381392002,0.3084837617352605,0.3388834223151207,0.3115546526387334,0.3302825316786766,0.35209529660642147,0.3529661260545254,0.2616731617599726,0.3325114045292139,0.33135955035686493,0.3931508082896471,0.32322265394032,0.33038355223834515,0.3408505208790302,0.3909107781946659,0.4176258258521557,0.37677887082099915,0.46570156142115593,0.2996632056310773,0.2957092598080635,0.3176330663263798,0.34101741947233677,0.31690154783427715
1003487232.0,0.36854216642677784,0.34995758906006813,0.364362895488739,0.21543100010603666,0.23318463750183582,0.24067983031272888,0.38877980783581734,0.29491916112601757,0.31585762836039066,0.3559088334441185,0.33035085164010525,0.33815754391252995,0.36515899933874607,0.3416125997900963,0.26236821338534355,0.332216490060091,0.29720441065728664,0.39264881424605846,0.33084274642169476,0.3279737960547209,0.34691871143877506,0.3904401045292616,0.42038583755493164,0.4030010122805834,0.47035826183855534,0.3176394496113062,0.31150756776332855,0.30317139253020287,0.3659866023808718,0.3319858703762293
1012924416.0,0.38038247264921665,0.36050461046397686,0.3637434057891369,0.21973216626793146,0.22757366485893726,0.256714990362525,0.3970911540091038,0.30704461969435215,0.3276246655732393,0.35549177788197994,0.32048909924924374,0.3347972743213177,0.36104354448616505,0.34986858256161213,0.2670116117224097,0.3139242809265852,0.3130213748663664,0.3856020402163267,0.3376451637595892,0.3503374084830284,0.34001472406089306,0.3858747612684965,0.4121973253786564,0.3738247975707054,0.45638917572796345,0.30483018048107624,0.30362611822783947,0.31564998999238014,0.35807853750884533,0.3350846040993929
1022361600.0,0.4025331921875477,0.35900834761559963,0.35598195530474186,0.23427561204880476,0.22995790001004934,0.2586391903460026,0.39399938844144344,0.3157740030437708,0.337268341332674,0.36818152852356434,0.32236601784825325,0.3389869313687086,0.3787339832633734,0.35249183140695095,0.2644290355965495,0.32948002219200134,0.3204795178025961,0.4099985845386982,0.34241896495223045,0.3486229386180639,0.3561851214617491,0.38848328217864037,0.4276912212371826,0.3869229555130005,0.46731062419712543,0.31701975874602795,0.3149673882871866,0.31497775577008724,0.364626033231616,0.33793525770306587
1025507328.0,0.4041571132838726,0.366578983142972,0.35151446610689163,0.24250834621489048,0.24122734647244215,0.25817602779716253,0.39311891235411167,0.31598328426480293,0.3484180811792612,0.3459726218134165,0.3340587932616472,0.34435939230024815,0.37307655066251755,0.35457601211965084,0.285253600217402,0.3264388330280781,0.3110803309828043,0.405033839866519,0.34238060005009174,0.3643295057117939,0.3364292476326227,0.3794588353484869,0.4402669779956341,0.40389286912977695,0.4553191903978586,0.31239206716418266,0.3160222917795181,0.3121246639639139,0.36607315205037594,0.33698071725666523
1028653056.0,0.40138971246778965,0.369221568107605,0.3393622115254402,0.23043963685631752,0.23945376742631197,0.2624492282047868,0.4096634332090616,0.316980698145926,0.34065018594264984,0.3601653724908829,0.3161574639379978,0.36218191124498844,0.38088335283100605,0.34993558935821056,0.28254638984799385,0.31639895029366016,0.31646380852907896,0.4073066171258688,0.35104990005493164,0.3346341997385025,0.356183223426342,0.39191839285194874,0.43938615918159485,0.41038820892572403,0.4907257165759802,0.31486326083540916,0.31016088090837,0.3285612724721432,0.3723400942981243,0.3350291308015585
1029701632.0,0.36841876432299614,0.36530353128910065,0.348711222410202,0.239673325791955,0.22905113641172647,0.2699704896658659,0.40882788971066475,0.32229165732860565,0.3537937570363283,0.3596123866736889,0.33475157991051674,0.3633390534669161,0.384392149746418,0.36509185284376144,0.2756372708827257,0.3200461342930794,0.3285198602825403,0.4155100919306278,0.35300962440669537,0.3488915953785181,0.35889711044728756,0.38289495930075645,0.42667792551219463,0.4099561721086502,0.47071615420281887,0.31362181156873703,0.31529040820896626,0.3275678064674139,0.3636458609253168,0.33363257721066475
1033895936.0,0.39539378695189953,0.37206653878092766,0.34467061422765255,0.2391505492851138,0.2344508282840252,0.265314026735723,0.4054513443261385,0.3091078717261553,0.35532908886671066,0.36731949262320995,0.3391792718321085,0.36429295875132084,0.3749885503202677,0.3719184845685959,0.2707680929452181,0.32587109319865704,0.339597312733531,0.40082575753331184,0.3442918751388788,0.35987163707613945,0.35565353371202946,0.40063948929309845,0.4237784408032894,0.4250961747020483,0.4637603759765625,0.30686494149267673,0.3283260501921177,0.3272908739745617,0.36928716115653515,0.3290581498295069
1034944512.0,0.40477471984922886,0.38048496283590794,0.34770568646490574,0.23862437438219786,0.23452048189938068,0.27190541476011276,0.39608293399214745,0.3115547448396683,0.346409535035491,0.35854433104395866,0.34900999441742897,0.36803681217134,0.36594147980213165,0.360911600291729,0.28867925982922316,0.3363057803362608,0.3315878789871931,0.3967806454747915,0.3501826133579016,0.34930857457220554,0.3537236899137497,0.3917588498443365,0.4270639754831791,0.4132606294006109,0.47404819168150425,0.31305388920009136,0.31556954607367516,0.3394435066729784,0.3697204627096653,0.3255899380892515
1043333120.0,0.4041979368776083,0.381067231297493,0.35471014119684696,0.25188060104846954,0.24083847180008888,0.27745269890874624,0.3991617485880852,0.320466261357069,0.37424654327332973,0.3783350847661495,0.351965369656682,0.3504265006631613,0.3680208306759596,0.3816761542111635,0.2960446048527956,0.32506413757801056,0.343486649915576,0.40205135755240917,0.3656685147434473,0.35295069217681885,0.3645987380295992,0.40522222965955734,0.43620808981359005,0.4096882436424494,0.45469277165830135,0.3228832259774208,0.3168760724365711,0.3193549830466509,0.3801947720348835,0.3397298213094473
1044381696.0,0.3939393702894449,0.37778156995773315,0.3358342479914427,0.24447765201330185,0.24047385342419147,0.2748361937701702,0.4067210052162409,0.3228589463979006,0.35843476466834545,0.3714659381657839,0.3451001364737749,0.3628035504370928,0.3684776332229376,0.3763292580842972,0.2919940771535039,0.34857404232025146,0.34033155255019665,0.4130104575306177,0.35897847451269627,0.3522874005138874,0.35998021624982357,0.3783240094780922,0.44274639524519444,0.40950589068233967,0.4602627083659172,0.3281684126704931,0.3274554554373026,0.30995639134198427,0.3876509368419647,0.34240493923425674
